id,text
[000100 (1)],    Ærest of ðam hlidgeate to wican stigele.
[000200 (1)],    Ðanon to ælfriðe ho.
[000300 (2)],    Ðanon andlang mores to Tilmundes ho.
[000400 (3)],    Ðanan andlang mores to Beorganstedinga mearce.
[000500 (4)],    Ðanne andlang mores to baberham.
[000600 (4)],    Ðanne to þelbrycge.
[000700 (5)],    Ðanne ðanen to sealgate.
[000800 (5)],    Ðannen to mycele mermerinn.
[000900 (6)],    Ðanen to sealt rode.
[001000 (6)],    Ðanen to feðer <cirican> siðe.
[001100 (7)],    Ðanne to þelbrige.
[001200 (7)],    Ðanne eft to ðam hlidgeate and on hage on Cycester.
