id,text
[000100 (1)],UI. NONAS IULII. NATALE SANCTI SWYÐUNI EPISCOPI.
[000200 (1)],"    On Eadgares dagum ðæs æðelan cynincges, þaða se Cristendom wæs wel ðeonde þurh God on Angelcynne under ðam ylcan cynincge, þa geswutelode God þone sanct Swyðun mid manegum wundrum, þæt he mære is."
[000300 (6)],"    His dæda næron cuðe ærðan þe hi God sylf cydde, ne we ne fundon on bocum hu se bisceop leofode on þysre worulde, ærðan þe he gewende to Criste."
[000400 (9)],"    Þæt wæs þæra gymeleast þe on life hine cuþon, þæt hi noldon awritan his weorc and drohtnunge þam towerdum mannum ðe his mihte ne cuðon; ac God hæfð swa þeah his lif geswutelod, mid swutelum wundrum and syllicum tacnum."
[000500 (14)],"    Ðes Swyðun wæs bisceop on Winceastre, swa þeah ofer Hamtunscire, gesælig Godes þeowa, and eahta bisceopas wæron betwux him and sancte Aðelwolde."
[000600 (17)],"    Nu næs us his lif cuð swa swa we ær cwædon, butan þæt he wæs bebyrged æt his bisceopstole be westan þære cyrcan and oferworht syððan, oþþæt his wundra geswutelodon his gesælða mid Gode."
[000700 (21)],"    Þrym gearum ærðan þe se sanct into cyrcan wære gebroht of ðære stænenan þryh þe stent nu wiðinnan þam niwan geweorce, com se arwurða Swyðun to sumum gelyfedan smyðe, on swefne æteowiende wurðlice geglencged, and ðas word him cwæð to, Canst þu ðone preost þe is gehaten Eadzige, þe wæs of ealdan mynstre mid ðam oðrum preostum adræfed for heora unþeawum þurh Aðelwold bisceop?"
[000800 (29)],"    Se smið þa andwyrde þam arwurðan Swyðune þus, Gefyrn ic hine cuðe, leof, ac he ferde heonon and ic nat to gewissan hwær he wunað nu."
[000900 (32)],"    Þa cwæð eft se halga wer to ðam ealdan smyðe, Witodlice he wunað nu on wincelcumbe hamfæst, and ic ðe nu halsige on þæs Hælendes naman þæt ðu him min ærende ardlice abeode, and sege him to soþan þæt Swiðun se bisceop het þæt he fare to aþelwolde bisceope, and secge þæt he geopenige him sylf mine byrgene, and mine ban gebringe binnan ðære cyrcan, forðan þe him is getiþod þæt ic on his timan beo mannum geswutelod."
[001000 (41)],"    And se smið him cwæð to, La leof, Eadzige nele gelyfan minum wordum."
[001100 (43)],"    Ða cwæð se bisceop eft, Gange him to minre byrgene, and ateo ane hringan up of ðære þryh, and gif seo hringe him folgað æt þam forman tige, þonne wat he to soðan þæt ic þe sende to him."
[001200 (47)],    Gif seo hringe nele up þurh his anes tige þonne ne sceall he nates hwon þinre sage gelyfan.
[001300 (49)],"    Sege him eac siððan, þæt he sylf gerihtlæce his dæda and þeawas to his drihtnes willan, and efste anmodlice to þam ecan life."
[001400 (52)],"    Sege eac eallum mannum þæt sona swa hi geopeniað mine byrgene, þæt hi magon ðær findan swa deorwurðne <goldhord>, þæt heora dyre gold ne bið naht wurð wið þa foresædan maðmas."
[001500 (56)],"    Se halga Swyðun þa ferde fram þam smið up, and se smiðe ne dorste secgan þas gesihðe ænigum menn, nolde beon gesewen unsoðsagul boda."
[001600 (59)],"    Hwæt ða se halga wer hine eft gespræc and git þryddan siðe, and swyðe hine þreade, hwi he nolde gehyrsumian his hæsum mid weorce."
[001700 (62)],"    Se smið þa æt nextan eode swa ðeah to his byrgene, and genam ane hringan earhlice swa ðeah, and clypode to Gode þus cwæðende mid wordum, Eala ðu Drihten God ealra gesceafta scyppend, getiða me synfullum þæt ic ateo þas hringan up of ðysum hlyde, gif se lið her on innan seðe me spræc to on swæfne þriwa."
[001800 (69)],"    He teah ða þæt isen up swa eaðelice <up> of ðam stane swilce hit on sande stode, and he swyðe þæs wundrode."
[001900 (71)],"    He ða hit eft sette on þæt ylce þyrl, and þyde mid his fet, and hit swa fæste eft stod þæt nan man ne mihte hit þanon ateon."
[002000 (74)],"    Þa eode se smið geegsod þanon, and gemette on cypincge þæs Eadzies mann, and sæde him gewislice hwæt Swyðun him bebead, and bæd hine georne þæt he hit abude him."
[002100 (78)],"    He cwæð þæt he hit wolde cyðan his hlaforde, and ne dorste swa ðeah hit secgan æt fruman, ærþan ðe he beþohte þæt him ðearflic nære þæt he ðæs halgan hæse forhule his hlaforde; sæde þa be endebyrdnysse hwæt swyðun him bebead."
[002200 (83)],"    Þa onscunode se Eadsige Aðelwold þone bisceop and ealle ða munecas þe on ðam mynstre wæron, for þære utdræfe þe he gedyde wið hi, and nolde gehyran þæs halgan bebod, þeah ðe se sanct wære gesib him for worulde."
[002300 (88)],"    He gebeah swa þeah binnan twam gearum to þam ylcan mynstre and munuc wearð þurh God, and þær wunode oðþæt he gewat of life."
[002400 (91)],"    Geblætsod is se ealmihtiga God þe geeadmed þone modigan, and ða eadmodan ahæfð to healicum geðincþum, and gerihtlæcð þa synfullan, and symle hylt ða godan þe on hine hihtað forðan þe he Hælend is."
[002500 (95)],"    Eft wæs sum earm ceorl egeslice gehoferod, and ðearle gebiged þurh ðone bradan hofor."
[002600 (97)],"    Þam wearð geswutelod on swefne gewislice, þæt he sceolde gefeccan æt Swyðunes byrgene his lichaman hæle, and þære alefednysse."
[002700 (100)],"    He aras ða on mergen micclum fægnigende, and mid twam criccum creap him to Wynceastre, and gesohte ðone sanct swa swa him gesæd wæs, biddende his hæle gebigdum cneowum."
[002800 (104)],"    He wearð þa gehæled þurh þone halgan bisceop, swa þæt næs gesyne syððan on his hricge hwær se hofor stode þe hine gehefegode oðþæt."
[002900 (107)],"    Þa nyston þa munecas be ðam mæran halgan, and wendon þæt sum oðer halga gehælde þone mann, ac se ceorl sæde þæt Swyðun hine gehælde, forðan þe he sylf wiste gewissost be ðam."
[003000 (111)],"    Sum wer wæs geuntrumod swiðe yfelum broce, swa þæt he earfoðlice þa eagan undyde, and uneaðe mihte ænig word gecweðan, ac læg swa geancsumod orwene his lifes."
[003100 (115)],"    Ða woldon his freond ealle hine ferian to niwan mynstre to þam halgan Iudoce, þæt he him hæle forgeafe; ac him sæde sum man þæt him selra wære þæt hi to ealdan mynstre þone adligan feredon to Swyðunes byrgene, and hi dydon swa sona."
[003200 (120)],"    Hi wacodon ða þa niht wið þa byrgene mid him, biddende þone ælmihtigan God, þæt he ðam adligan menn his hæle forgeafe, þurh þone halgan Swyðun."
[003300 (123)],"    Se untruma eac wacode oðþæt hit wolde dagian, þa wearð he on slæpe and seo wurðfulle byrgen þæs ðe him eallum þuhte eall bifigende wæs, and þam adlian þuhte swylce man his ænne sco of ðam fet him atuge and he færlice awoc."
[003400 (128)],"    He wæs ða gehæled þurh ðone halgan Swyðun, and man sohte þone sco swyðe geornlice, ac hine ne mihte nan man gemetan þær æfre."
[003500 (131)],    And hi gewendan þa ham mid þam gehæledan menn.
[003600 (132)],"    Þær wurdon gehælede æt ðære halgan byrgene eahta untrume menn, ærðan þe he of ðære byrgene up genumen wære, wundorlice þurh God."
[003700 (135)],"    Eadgar cyning þa æfter ðysum tacnum wolde þæt se halga wer wurde up gedon, and spræc hit to Aðelwolde þam arwurðan bisceope, þæt he hine up adyde mid arwurðnysse."
[003800 (139)],"    Þa se bisceop Aðelwold mid abbodum and munecum, dyde up þone sanct mid sange wurðlice, and bæron into cyrcan, sancte Petres huse."
[003900 (142)],    Þær he stend mid wurðmynte and wundra gefremað.
[004000 (143)],"    Þær wurdon gehælede þurh ðone halgan wer feower wanhale menn binnan ðrym dagum, and geond fif monþas feawa daga wæron þæt ðær næron gehælede huru ðry untrume, hwilon fif oððe syx, seofon oððe eahta, tyn oððe twelf , syxtyne oððe eahtatyne."
[004100 (149)],"    Binnon tyn dagum þær wurdon twa hund manna gehælede, and swa fela binnan twelf monðum þæt man hi getellan ne mihte."
[004200 (151)],"    Se lictun læg afylled mid alefedum mannum, swa þæt man eaðe ne mihte þæt mynster gesecan; and þa ealle wurdon swa wundorlice gehælede binnan feawa dagum, þæt man þær findan ne mihte fif unhale menn of þam micclan heape."
[004300 (156)],"    On þam dagum wæron on Wihtlande þreo wif, þa twa wæron blinde geond nigon geara fec, and þæt þrydde ne geseah þære sunnan leoht næfre."
[004400 (159)],"    Hi begeaton þa earfoðlice him ænne latteow ænne dumbne cnapan and comon to þam halgan, and ane niht þær wacodon and wurdon gehælede, ge ða blindan wif ge se dumba latteow."
[004500 (163)],"    Þa sæde se cnapa þam cyrcwerde þæt, and cwæð þæt he næfre ær naht cweðan ne mihte, and bæd þæt hi sungon þone gesettan lofsang."
[004600 (166)],"    On þære ylcan tide wæs sum wyln gehæft to swinglum for swyðe lytlan gylte, and læg on hæftnedum þæt heo hetelice wære þæs on mergen beswungen."
