id,text
[000100 (1)],    //f// fech.
[000200 (2)],    //u// ur.
[000300 (3)],    //þ// thorn.
[000400 (4)],    //o// os.
[000500 (5)],    //r// rad.
[000600 (6)],    //c// ken.
[000700 (7)],    //g// geuo.
[000800 (8)],    //w// uung.
[000900 (9)],    //h// <hagal>.
[001000 (10)],    //n// not.
[001100 (11)],    //i// is.
[001200 (12)],    //ger// iar.
[001300 (13)],    //ih// inc.
[001400 (14)],    //p// pert.
[001500 (15)],"    //x// il, ilix."
[001600 (16)],    //s// sigil.
[001700 (17)],    //t// ti.
[001800 (18)],    //b// berc.
[001900 (19)],    //e// hec.
[002000 (20)],    //m// man.
[002100 (21)],    //l// lago.
[002200 (22)],    //ng// hinc.
[002300 (23)],    //d// dag.
[002400 (24)],    //oe// oðil.
[002500 (25)],    //a// ac.
[002600 (26)],    //a//.
[002700 (27)],    //y//.
[002800 (28)],    //eo//.
[002900 (29)],    //k//.
[003000 (30)],    //g//.
