id,text
[000100 (1)],"    Ærest on ða ea, andlang dice on hocces clif."
[000200 (2)],    Of hocces clif on snelles pytt.
[000300 (2)],"    Of snelles pytt, andlang dic, on cealfa hlinc."
[000400 (3)],    Of cealfa hlinc on hafakes beorh.
[000500 (4)],    Of hafakes beorh on ðone stan beorh.
[000600 (5)],    Of ðan stan beorhge on ræst hlinc.
[000700 (6)],    On vearncumbe.
[000800 (6)],    Of vearncumbe on eccinga hlæwe.
[000900 (7)],    Of eccinga hlæwe on ðorndene.
[001000 (8)],    Of ðorndene on deopan dell.
[001100 (8)],    Of deopan delle on ðone readan stan.
[001200 (9)],    Of ðan readan stane on wærmundes stan.
[001300 (10)],    Of wærmundes stane on langan hlinc.
[001400 (11)],    Of langan hlince on ðone holan weg.
[001500 (12)],    Of holan wege on kyneware treowe.
[001600 (13)],"    Of kyneware treowe on grenan hlince in to ðan fleote æt ho, of ðan fleote þæt eft in ða ea."
