id,text
[000100 (1)],    Ðis synd ðera XV hida landgemere to Pipmynstre.
[000200 (2)],"    Ðæt is, erest on binnacumbes broc."
[000300 (3)],    Ðonne andlang broces ondun to ðære hæcginge.
[000400 (4)],    Ðanon on gerihta on fyrslege.
[000500 (4)],    Of forslege on ðone eastran stream.
[000600 (5)],    Andlang streames on Tugeles mor.
[000700 (6)],    Of Tugeles more to ðære foxec.
[000800 (6)],    Of ðære foxec to heardan geate.
[000900 (7)],    Of heardan geate to Twinteles ham.
[001000 (8)],    Of Twinteles hamme to deopa forda.
[001100 (8)],    Of deopa forda east on gerihte to drindlea.
[001200 (9)],    Of trindlea andlang broces to wægela byrig.
[001300 (10)],    Of wegela byrig on ðone gregean stan.
[001400 (11)],    Of ðan gregean stane to readan forda.
[001500 (11)],    Of reada forda on gerihte to Scora dic.
[001600 (12)],    Of Scora dic andlang herpaðes to langgan hamme.
[001700 (13)],    Of langgan hamme on ðone gregean stan.
[001800 (14)],    Of ðam gregean stane upp on epsgweg to ðære greatan lindan.
[001900 (15)],    Of ðære greatan lindam on oxena feld easteweardne upp to ðam stanbeorge.
[002000 (17)],    Of ðam stanbeorge upp on wealderes weg to pidles beorge.
[002100 (18)],    Of piples beorge on wiðicumbes heafod.
[002200 (19)],    Of wiðicumbes heafde west on gerihta to ðære readan dic.
[002300 (20)],    Of ðære readan dic norð on gerihte on ðone acbeara easteweardne.
[002400 (21)],    Of ðam acbeara west andlang herpaðes to ðære haran apelduran.
[002500 (22)],    Of ðære haran apeldyran eft on binnacumbes broc.
[002600 (24)],    Ðis is ðæra fiftyna hyda land boc to Pypmynstre ðe Eadweard cyng gæbocodæsanctæ Petræandsanctæ Paulæinto Ealdan mynstræ.
