id,text
[000100 (127.1)],DOMINICA. QUINTA. QUADRAGESIME.Þeos tid fram ðisum andwerdan dæge oð ða halgan eastertide is gecweden cristes ðrowung tid. and ealle godes ðeowas on ðære halgan gelaðunge mid heora circlicum ðenungum wurðiað. and on gemynde healdað his ðrowunge. þurh ða we ealle alysede wurdon;
[000200 (127.5)],    Secgað eac ure bec þæt we sceolon ðas feowertyne niht mid micelre geornfulnysse healdan. for genealæcunge þære halgan ðrowunge. and þæs arwurðfullan æristes ures hælendes;
[000300 (127.8)],    On ðisum dagum we forlætað on urum repsumGloria patri.for geomerunge þære halgan ðrowunge. buton sum healic freolsdæg him on besceote;
[000400 (127.11)],    Ðis dægðerlice godspel sprecð ymbe ðæra iudeiscra ðwyrnysse. hu hi wiðerodon ongean cristes lare ðurh ungeleaffulnysse. mid niðfullum mode;
[000500 (127.13)],    Drihten cwæð to ðæra Iudeiscra menigu. and to þam ealdorbiscopum;
[000600 (127.14)],Quis ex vobis arguet me de peccato? Si ueritatem dico. Quare uos non creditis mihi? Et reliqua;Þæt is on urum geðeode. hwilc eower ðreað me be synne? Gif ic soð secge. Hwi nelle ge me gelyfan? Se ðe fram gode is. he gehyrð godes word;
[000700 (127.18)],    For ði ge nellað gehyran. for ðan ðe ge ne sind fram gode;
[000800 (127.19)],    Ða iudeiscan andwyrdon and cwædon;
[000900 (127.20)],    We cweðað rihtlice be ðe. þæt ðu eart samaritanisc. and ðu hæfst deofol on ðe;
[001000 (128.21)],    Se hælend andwyrde. Næbbe ic deofol on me. Ac ic arwurðie minne fæder. and ge unarwurðiað me;
[001100 (128.23)],    Ic soðlice ne sece min wuldor. is swa ðeah se ðe secð and toscæt;
[001200 (128.24)],    Soð soð ic eow secge. swa hwa swa min word hylt. ne gesihð he deað on ecnysse;
[001300 (128.26)],    Þa cwædon ða Iudeiscan;
[001400 (128.26)],    Nu we tocnawað. þæt ðu eart wod;
[001500 (128.27)],    Se heahfæder abraham forðferde and witegan. and ðu cwyst se ðe min word hylt. ne onbyrigð he deaðes on ecnysse;
