id,text
[000100 (1.1)],    Suð Niwetune.
[000200 (1.2)],"    Ðis his þare landa boc þe Eadgar cyng gebocode Gode and Sancta Marian into Wiltune, swa he hy ær forlet to Wulfðriðe, him to ecere alysednesse."
[000300 (2.1)],    Þis sint þare x hida landgemære to Niwantune.
[000400 (2.1)],"    Ærest, of ðare lace, up andlang Wilig on Stanford; þanon up andlang þæs hwitan weges; of þan weige on þa dic, andlang dic east on þone ealdan herpaðe."
[000500 (2.3)],"    Of þone ealdan herpaþe ut on Afene, andlang Afene on þas poles heafod."
[000600 (2.4)],"    Þanon on Ættandenes norð hyldan swa seo ealda furh scæt up to þam stænenan stapole, and swa west to þære ealdan hlincræwe, and swa be þære yrðmearce nyþer to Higforda."
[000700 (2.7)],    Of þan forda est ofer Wilig on otores hol; of þam hole up andlang Wilig; of Wilig on þa fulan lace; of þare lace ðwires ofer þa dic west.
[000800 (2.9)],    Be þære dicheafde on Winding ford ufeweardne; þanon up andlang þære westemyste lace; swa eft on Wilig.
[000900 (2.11)],    Ðis synt þara x hida landgemæra to Scearntune.
[001000 (2.11)],"    Ærest, on Odenford; þanon on heandunsweoran easteweardan, and swa up andlang wille weges."
[001100 (2.13)],    Þanon on Grimesdic andlang dic on Leofheres garan westweardan; of þam garan on Bradanleage westeweardan.
[001200 (2.14)],"    Þonon andlang hlinces to þam ealdan elebeme, and swa forð to Wurdeslea middeweardne; and þonne on Mædenbeorge, and swa ut on Wilig."
[001300 (2.17)],    Ðis synt þare xx hida landgemæra to Defereal.
[001400 (2.17)],"    Ærest, of Defereal on þa ealdan dic, and swa andlang dic to Langan beorge; þonon on þone herpað, andlang paþes on Pudelan ham."
[001500 (2.19)],    Þonon on Hean leage; þonon on Peocesham; of þam hamme on <landes> wege; of þam wege on þa ealdan dic.
[001600 (2.21)],    Of þære dic on þone herpað; andlang paþes on Efer beorhe; of ðam beorge þanon eft on Defereal.
[001700 (2.23)],    Ðis synt þare x hida landgemære to Hwætincg le þe hyrað into niwantune.
[001800 (2.24)],"    Ærest, of þære sæ, andlang stiðes fleotes heafod; of þam heafde on þa geclyppedan treowa; of þam treowan on Heortlege; þanon on þa wylle."
[001900 (2.26)],    Þanon on þa ræwe on ðane haliganstan; þanon on þære ealdan heort heges ræwe on Motbeorh; þanon on Hretes cumbes heafde on þane limpyt.
[002000 (2.28)],    Þanon on Hreceleage middeweardre; þonon on Æscstede; of Æscstede þanon eft on þa sæ.
[002100 (2.30)],    Ðys synt þare III hida landgemære to Fyrstes felda.
[002200 (2.30)],"    Ærest of þam sceardan hweole, andlang hemede weges on þone ealdan mapoldre; þonne on þa ruwan þirnan; þanon on þa oðre on þæs heges byht."
[002300 (2.32)],    Of þæs heges byhte on Foxhyllæ; þonne west in on ðone crundel; þanon on ðæne ealdan orcheard eal swa þe hege byhð swa on ðaere herpæð.
[002400 (2.34)],    Andlang paðes on Dyre broc; of þam broce on þone wylman on þitan wille; þanon on Hæsyl oran; þonne ut þurh þane holt on þæt scearde hweol.
[002500 (2.37)],    Ðis synt þære III hida landgemære to Babanstoce.
[002600 (2.37)],"    Ærest, of dic on Huna weg, andlang Huna weges on Æscwylle; andlang Aescwylles ut on Nodre; up on Noddre on Luing lace oð ðone ford."
[002700 (2.39)],    Þanan norð andlang dic on þa readan hane; þonon on ealdan þorn; of þam þorne on haran wic westwearde.
[002800 (2.41)],    Þonon on haran apuldre; þanon on þa ealdan gemotewille; þanon andlang dic; þanon eft on Huna weg.
[002900 (2.43)],    Þonne sealde Eadgar cing twa mylna on Wiltune into þære stowe swa swa he hy aer Wulfþryþe geseald hæfde.
