id,text
[000100 (1)],    Ðis is Wudetunes boc þe Eadmund cing bocode Eadrice his þegne þreora mannæ deg þam þe him leofost biþ æfter him.
[000200 (4)],    Þis seondon þa londgemero to Wudutune.
[000300 (5)],    Eræst of þæm æsce andlong æge on tigel leage and swa ondlonges þæs gemæres þet hit cymþ to þæm torre.
[000400 (6)],    Þonne on þa dic on þæt londe gemere on medestran.
[000500 (7)],    Þæt swa andlang streames on ballestran þæt hit cymþ to huntena forda þæt of þam forda on hwingles burnan þæt.
[000600 (9)],    Up andlang streames swa up to þæm æwylme.
[000700 (9)],    Þæt swa on þone ealdan brac weg þet hit cymþ to hnibban lege.
[000800 (10)],    Swa ofer þe legæ þæt ofer nybban beorh easteweardne on þone weg andlang weges to rah slede.
[000900 (12)],    Þonne to dofer lan andlang dofærlan on aler cymbe midde weardne andlang cymbes to wræccena wyllan on þa stret andlang stræte to alberhtes treowe swa þe wyrtwala scadet to turlan homme on þone lyttlan stapel.
[001000 (15)],    Þet hit to cymþ to þa ric hide.
[001100 (15)],    And seoþþan þa cirichida & eall þæt þær to gebyreð & oslan wyrþ & eall þæt þær to gebyreþ.
[001200 (17)],    And an feorðandæl æt byrnes wyllan into wudetune.
