id,text
[000100 (1)],"    Gif mann bið akenned on anre nihte ealne monan, se bið lang lifes & welig."
[000200 (2)],"    Gyf he bið on tweigra nihta akenned, se bið a seoc & unhal."
[000300 (3)],"    Gif he bið on þreora nihta, se leofað lange."
[000400 (4)],"    Gif he bið onIIIInihta akenned, se bið a in wordum."
[000500 (5)],    Gif he bið onVnihta adl on geogoðe gewiteð.
[000600 (6)],    Gif he bið onVInihta adlig se bið lang lifes & gesælig.
[000700 (7)],"    Gif he bið onVIInihta, se bið a weorð & lyfað lange."
[000800 (8)],"    Gif he bið onVIIInihta eald, se swelteð sona."
[000900 (9)],"    Gif he bið onIXnihta, se bið frecenlice akenned."
[001000 (10)],"    Gif he bið onXnihta, se bið þrowere."
[001100 (11)],"    Gif he bið onXInihta, se bið landes ofergenga."
[001200 (12)],"    Gif he bið onXIInihta eald, se bið on eallum þingum wurðfull."
[001300 (13)],"    Gif he bið onXIIIoððe onXIIIInihta, se bið æwwæst & rihtwis."
[001400 (15)],"    Gif he bið onXVnihta, se bið sona gefaren."
[001500 (16)],"    Gif he bið onXVInihta, se bið on eallum þingum nytwurðe."
[001600 (17)],"    Gif he bið onXVIInihta, se bið sona gewitan."
[001700 (18)],"    Gif hif he onXVIIInihta oððe onXIX, se bið gesælig."
[001800 (20)],"    Gif he bið onXXnihta, se bið sona gefaren."
[001900 (21)],"    Gif he bið onXXInihta, so bið on godre weorþunge."
[002000 (22)],"    Gif he bið onXXIInihta, se bið unearh fihtling."
[002100 (23)],"    Gif he bið onXXIIInihta, se bið þeofsceaða."
[002200 (24)],"    Gif he bið onXXIIIInihta, se bið geswincfull on his life."
[002300 (25)],"    Gif he bið onXXVnihta, se bið gehealtsum his lifes."
[002400 (26)],"    Gif he bið onXXVInihta, se bið weoreces gælsa."
[002500 (27)],"    Gif he bið onXXVIInihta, se bið to frecnum þingum akenned."
