id,text
[000100 (1)],    Ðis sind ða landgæmæræ to Hanitune.
[000200 (1)],"    Ðæt is, ærest on eama sol."
[000300 (2)],    Of eama solæ on Tislea.
[000400 (2)],    Of Tislea on wæcha hric.
[000500 (3)],    Of weca hricg on byrig weg.
[000600 (4)],    Forð bæ byrig wæge on ælfwines mearcæ.
[000700 (4)],    Forð bæ ælfwines mearcæ on lufæ hammas.
[000800 (5)],    Of lufe hamman on dod holcan.
[000900 (6)],    Of dod holcan on dumlæage gæt.
[001000 (7)],    Of dunleage geatæ on grænlægæ.
[001100 (7)],    Of grenlege on ywyrstæ stigele.
[001200 (8)],    Of ðære stigele on Hæringæs gæt.
[001300 (9)],    Of Hæringes geatæ to hæselholtæ.
[001400 (9)],    Forð bæ hæselholtæ on collpytt.
[001500 (10)],    Of collpyttæ on swealewan hlypan.
[001600 (11)],    Of swealewan hlypan on hrittan wæg.
[001700 (11)],    Forð bæ hrittan wæge to bæcce funtan.
[001800 (12)],    Of bæccæ funtan on ða riscæan.
[001900 (13)],    Of ðære riscean on sagelmære on ðæt hæccgeat.
[002000 (14)],    Of ðam hæccgetæ to twybyce.
[002100 (14)],    Of twybycæ to swinhamman.
[002200 (15)],    Of swynhamman to ðære hwitan dic.
[002300 (16)],    Of ðære hwitan dic to ðæra geburna mærcæ.
[002400 (16)],    Forð bæ ðære merce on wudacotan.
[002500 (17)],    Of wudacotan to swacan hlypan.
[002600 (18)],    Of swacan hlypan æft to hrihtan wegæ.
[002700 (19)],    Ðis is ðara VII hida boc to Hanitune ðe Cnut cing gebocode Leofwine Bondan sunu on ece yrfæ.
