id,text
[000100 (1)],Eton coftune æt þæm ham stalleV cassatorumon wreodan haleV manentium.
[000200 (3)],PrimumTomsetna gemære & pencer setna foran rehtes gæt in wærburge rodedeinde adrisc hylle bi ðæm earðlande fore weardum.
[000300 (5)],sicin stræt mere.
[000400 (5)],Tuncin hæðleage sceagan ðær he ðynnest is of stræt mere.
[000500 (6)],Deindein hæðleage wællan.
[000600 (6)],Sicin midlestan dene.
[000700 (6)],Tuncufan in blacan mere.
[000800 (7)],Deindein ceolferðes mor.
[000900 (7)],    Ðæt ymbe ceolferðes æcer utan ðæt ufan in colle.
[001000 (8)],    Suuae andlang streames in wiððan weorðing.
[001100 (9)],    Ðonan in heodenes sceagan fore weardne andlang riðges.
[001200 (10)],    Swa in ða Twislihtran biricean be suðan Coenberhtes græfe.
[001300 (10)],    Ðæt ofer mearðes hrycg ðueres.
[001400 (11)],    And ðonon in wiðing mere.
[001500 (11)],    Ðæt ut wið hopwudes wica.
[001600 (12)],    Ðonne ondlanges ðæs heagan ðæt ufan be eamban erne suðan.
[001700 (13)],    Ðæt ufan in haran eapolderne ðonan ufan in crawan broc.
[001800 (13)],    Swa to wendan æt ðonon up in ænne wiðing.
[001900 (14)],    A bi Twige ðæt hit cymeð to Wermundes erne westan sua ymbe Crawan hyll utan ðæt hit cymeð to ðam gemyðum ðæt up be ðam gemænan lande in hæð beorh midde weardne.
[002000 (17)],    And ðonne in scir burnan ðonan in readan sloe sua in mære broc ðonan wið heort solwe ðonne wið rah gelega ðonon in ane linde Byrnhelmes gemære.
[002100 (19)],    And cyninges & Eadbaldes sua in anne æsc.
[002200 (19)],    And ðonne ut in Creodan ac.
[002300 (20)],    Sue in Tyes mere.
[002400 (20)],    Ðæt ðonan ut ofer ðæt hæð in babban fælinge.
[002500 (21)],    Sue to Wylheardes Trie ondlang ðæs holan weges.
[002600 (22)],    Ðonne ut ofer ðæt hæð wið cybles weorðiges suðeweardes.
[002700 (22)],    Ðæt ðær foran rehtes in ða rode ðonan eft in hæðleage wyllan.
