id,text
[000100 (1)],consorsefen.
[000200 (2)],"ueherent, i portarentfereden."
[000300 (3)],"prone, inclinat<../images/etail.gif>ohealde."
[000400 (4)],ennu.
[000500 (5)],creuiic geseh.
[000600 (6)],sulcabatwod.
[000700 (7)],pontussæ.
[000800 (8)],fotubeþunge.
[000900 (9)],locatgestepde.
[001000 (10)],digrediturhe framcyrde.
[001100 (11)],tumþa.
[001200 (12)],torrenthy bræddan.
[001300 (13)],triduoþrydægþyrne.
[001400 (14)],fragori cyrm.
[001500 (15)],"festinum, i promptumarod."
[001600 (16)],patriasgecynde.
[001700 (17)],sub umbrasunder scada.
[001800 (18)],indigenasinbyrdlingas.
[001900 (19)],"lustris, i antris<../images/lbar.gif>dennum."
[002000 (20)],patriogecynde.
[002100 (21)],"lyrico, i metrico<../images/lbar.gif>poeticohearplicum."
[002200 (22)],"plectro, carmine,<../images/lbar.gif>tactui slege."
[002300 (23)],ibiþar.
[002400 (24)],egestasupber.
[002500 (25)],oraneb.
[002600 (26)],conocoppe.
[002700 (27)],sensimsef.
[002800 (28)],retinaculastrengum.
[002900 (29)],summiheahþungum.
[003000 (30)],turbo<gedrefnes>.
[003100 (31)],occurrensongean geyrnende.
[003200 (32)],et inmittit& inferlæt.
[003300 (33)],modulisgedrymum.
[003400 (34)],fremitcyrmum.
[003500 (35)],psalmisswegum.
[003600 (36)],quaon þære.
[003700 (37)],uigilweard.
[003800 (38)],seruaueratweardude.
[003900 (39)],cederefleon.
[004000 (40)],gremioon fæþme.
[004100 (41)],mediumhealf.
[004200 (42)],memorabilisgemyn.
[004300 (43)],inritagetyrged.
[004400 (44)],que mirantur& synt wundrude.
[004500 (45)],liuorlæl.
[004600 (46)],adurensswælende.
[004700 (47)],"libantes, i immolantesi onsecgende."
