id,text
[000100 (1)],    Ðis ys seo landscaru to trefwurabo.
[000200 (1)],"    Ærist æt pollicerr, þænne be þære dic andlang weges."
[000300 (2)],    Þonne of þa wege þonne on þa lytlan dic on easthealfe weges to pollhæscen adun be þam broce to ryt cendeurion.
[000400 (4)],    Þonne be þam broce to carnuið bran to deumaen coruan.
[000500 (4)],"    Þanon &lang weges to cruc drænoc, þanon to carrecwynn."
[000600 (5)],    And eft þanon to pollicerr.
[000700 (6)],    Ðis is seo landscaru to trefualoc.
[000800 (6)],"    Ærest to þære dic, þonne fram dice adun to þam broce."
[000900 (7)],"    Of þam broce to crouswrach, &lang weges on þam dic."
[001000 (8)],"    Þanon to mayn biw to crucmur, þanon to carn plicet &lang þære to þam broc."
[001100 (9)],    Þanon &lang stremes oð tnow wæt eft be þære dic.
[001200 (10)],"    Ðis is seo landscaru to crucwæð ærest æt nantbuorðtel, &lang stremes oð lenbroinn."
[001300 (11)],"    Þanan to cestelmerit, þanon west to wucou genidor west, andlang dic oð broc."
[001400 (12)],"    Þanon to fonton morgeonec, þanon adune to broce þær hit æt fruman wes."
[001500 (13)],    Ðis is seo landgemæro to trefdewig.
[001600 (14)],"    Ærest æt pennhal meglar suð to þam weg, þanon to þam forda ongerihte to erliwet."
[001700 (15)],    Þanon forð &lang stremes to lyncenin þanon up to penhal meglar.
