id,text
[000100 (1)],UIII. KALENDAS MARTIAS. CATHEDRA SANCTI PETRI.
[000200 (1)],    We cweðaþ on gerimcræfteCathedra Sancti Petriseofon nihton er þam monðe þe we Martius hatað.
[000300 (3)],    Nu synd sume men þe nyton hwæt se nama getacnað.
[000400 (4)],"    Cathedra is gereht bisceopstol on Englisc, and se halga Petrus wæs ahafen on þam dæge on his bisceopstol on þære byrig Antiochian."
[000500 (7)],"    Þone stol he gesæt seofon gear fullice, and siððan gewende be Godes wissunge to þære mæran Rome byrig and þær binnan wunode fif and twentig geara, and fela wundra æteowde þære Romaniscan leode oðþæt he hi to geleafan gebigde."
[000600 (12)],    He ferde fram Antiochian for þan þe he wæs apostol and sceolde gehwær gecuman and Cristendom aræran.
[000700 (14)],"    Þa gesæt he on Rome oðer bisceopsetl, oð þæt se arleasa Nero hine ahencg on rode."
[000800 (16)],"    Nu wylle we eow secgan sume Petres wundra, him to wurðmynte and eow to trymmincge, ac ure mæð nys þæt we ealle his mærða secgan."
[000900 (19)],"    We sædon hwilon ær hu his sceadu gehealde ealle þa untruman þe heo oferglad, swa hwær swa he eode, and hi ealle astodon ansunde ætforan him, þe on ðam fænne ær lagon."
[001000 (23)],    Nu wylle we eac eow secgan hu he sume dæg eode to þam Godes temple mid þam godspellere Iohanne.
[001100 (25)],"    Þa læg þær sum creopere lama fram cildhade, se wæs dæghwamlice geboren to þam beorhtan gete, þæt he ælmessan underfencge æt þam infarendum."
[001200 (28)],    Ða beseah he to Petre sumere ælmessan wilnigende.
[001300 (29)],"    Petrus soþlice cwæð, Næbbe ic seolfor ne gold, ic þe do þæt ic hæbbe, aris on Drihtnes naman hal on þinum fotum, and gefeng his swiðran arærde hine upp."
[001400 (32)],"    And he leop sona cunnigende his feðes, hwæðer he cuðe gan."
[001500 (34)],"    Eode þa mid blisse binnan þam temple mid þam halgum apostolum, þone hælend herigende."
[001600 (36)],"    Þa oncneowan hine ealle þe hine cuðon ær, and micclum wundrodon þæs wædlan hæle."
[001700 (38)],"    Eft æt sumon sæle þa Petrus siþode neosigenne þa geleaffullan, þa becom he to Liddan, wolde ða gebroðra gespræcan þe on þære byrig eardodon."
[001800 (41)],"    Þa gemette he anne bædrydan binnon þam weallum, Eneas gehaten, for eahte gearum lama."
[001900 (43)],"    Þa cwæð se eadiga Petrus to þam earman bæddrydan, gehæle ðe drihten Crist, aris and do þe gearowne."
[002000 (45)],"    Þa aras se bæddryda unbunden fram Petre, se þe hæfð þa mihte þæt he mæg unbinden þa fæstan cnottan fyrnlicra synna þam ðe mid dædbote hine biddað georne þæt he him geþingie to þam hælende criste."
[002100 (50)],"    Þa gelyfde seo burhwaru, þurh þæs bæddrydan hæle,on þone soðan God, and gecyrde to fulluhte, and þa Saroniscan swa gelice dydon."
[002200 (53)],"    Ioppe hatte sum burh, gehende þære Liddan, on þære wæs an wydewe wel gelyfed, Thabitas geciged, and swyþe ælmesgeorn, and mid godum weorcum geglencged forþearle."
[002300 (57)],"    Seo wearð geuntrumad on þam ylcan timan, gewat þa of life, and læg on uppflora."
[002400 (59)],"    Þa geaxodon þa geleaffullan þe þæt lic besætan þæt Petrus wæs on Liddan, þam lande swa gehende, asendan þa twegen weras wið his, and bædon þæt he butan yldincge hi geneosode."
[002500 (63)],"    Þa aras se apostol and ardlice þider com, eode to þære uppflora, and efne him embe stodon wepende wydewan and wanhafele þearfan, æteowigende him þa reaf and þa gerenodan tunecan, þe Thabitas him worhte ær þan þe heo gewite."
[002600 (68)],"    Þa het se halga Petrus þæt hi him þæt hus gerymdon, and gebigde his cneowa biddende hire lifes."
[002700 (70)],"    Wende þa to þam lice and hlude clypode, Thabita aris, and heo þærrihte geedcucode, beseah to <Petre>, and geset hire upp."
[002800 (73)],"    Þa gelæhte Petrus hire liþian hand, arærde hi upp hale of þam bedde."
[002900 (75)],"    Þa asprang þis wundor wide geond þæt land, and fela gelyfdon on þone lifigendan God."
[003000 (77)],"    Þa wunode Petrus æfter þære wydewan æryste manega dagas on Ioppe, mid sumum gelyfedan menn, Symon gehaten; his hus stod wið þa sæ."
[003100 (80)],"    Þa wolde se apostol hine onsundron gebiddan, and astah to þære uppflora embe midne dæg utan, wæs eac ofhingrod, and wolde þær anbidian."
[003200 (83)],"    Þa wearð him æteowed wundorlic gesihð, he geseah heofonas opene and him com to an fæt, fyðerscyte and brad, and binnan þam wæron ealle cuce nytenu creopende and gangande."
[003300 (87)],"    Him com stemn to, þus clypiende þriwa, aris nu Petrus, and þas reðan deor ofsleh, maca þe to mete, þæt þu mege þe gereordian."
[003400 (90)],"    Þa cwæð se halga wer, ne gewurðe hit, leof Drihten, forþan ðe ic ne onbyrgde swa hwæt swa unclæne bið."
[003500 (92)],"    Þa com him eft stemn to þus clypigende of heofonum, þæt þæt God geclænsode, ne cwæð þu þæt hit ful sy."
[003600 (94)],"    Þriwa him wæs þus geclypod to, and þærrihte wearð þæt fæt upp to heofonum abroden, eft mid þam nytenum."
[003700 (96)],    We wyllað eow secgan sceortlice þas getacnunge.
[003800 (97)],"    Þæt fyþerscyte fæt mid þam fulum nytenum hæfde getacnunge ealles hæðenes folces, þe on fyðerscytum middanearde fullice leofdon, ac Crist hi geclænsode, þurh his tocyme on worulde."
[003900 (101)],"    And forþi cwæþ se stemn clypigende to Petre, þæt he hine gereordode mid þam reþenum nytenum, forþan þe hi wæron geclænsode þurh Cristes þrowunge, and he sceolde hi awendan of þam wyrmhiwe þurh soðe lare to gesceadwisnysse, and to manna gelicnysse of þam laðum hiwe."
[004000 (107)],"    Þriwa clypode seo stemn fram þære halgan ðrynnysse, seo þe is an ælmihtig God æfre untodæledlic."
[004100 (109)],"    Mid þam ðe Petrus smeade hwæt his gesihð gemænde, þa clypodon þær ðry weras, cnucigende æt þam geate, and axodon æt þam hiwum hwæðer se halga Petrus þær wununge hæfde, woldon hine gespræcan."
[004200 (113)],"    Efne þa se halga gast him þæt sæde and cwæð, þry weras þe secað, of Cessarean byrig, aris and far mid him, forþan þe ic hi asende."
[004300 (116)],"    Petrus þa eode ardlice to ðam mannum, befran for hwylcum intingan hi hine axodon."
[004400 (118)],    Hi sædon þæt Cornelius hi asende to him.
[004500 (119)],"    He is hundredes ealdor, and hæfð Godes ege, swyðe rihtwys wer, þæt wat eall þeos scyr."
[004600 (121)],"    Him com to Godes æncgel and cwæð þæt he sceolde þe him to langian, and þine lare gehyran."
[004700 (123)],"    Þa on ærnemergen eode se eadiga Petrus mid þam ærendracum, and eac his gebroðra samod to Cessarean byrig."
[004800 (126)],"    Cornelius gelaðode his leofestan freond, wolde þæt hi gehyrdon þa halgan lare æt Petre, and eode him togeanes, and hine eadmodlice gebigde adune to his fotum, ac his onfencg Petrus."
[004900 (130)],"    Eode þa inn mid Cornelie, and cwæð to him eallum, Ge witon þæt us Iudeiscum ne gedafenað to genealecenne eow hæðenum mannum, ac me geswutelode God þæt us nys to cweðenne þæt ge unclæne syndon."
[005000 (134)],"    Ic com eac forþy buton ælcere twynunge, ic axe þone intingan, hwi þu me gelangodest."
[005100 (136)],"    Cornelius cwæð þa, me com to Godes encgel nu ær on dæg embe nontid, þaþa ic me ana gebæd, stod on hwitum gyrlum and cwæð þus to me, þin gebæd is gehyred fram þam healican Gode, and þine ælmyssan synd on his gesihþe getealde."
[005200 (141)],"    Asend nu to Ioppen to Symone Petre, and gelange hine to þe, þæt he þe lifes word secge."
[005300 (143)],"    Nu sende ic to þe and we synd gearwe ealle þa þincg to gehyrenne, þe se hælend þe bebead."
[005400 (145)],"    Cristendom næs þagit cuð on þære byrig, ne þes Cornelius næs on Criste gefullod, ac he gelyfde swa þeah on þone lifigendan God, and mid ælmessum geearnode þæs ængles wyssunge, and astealde þam hæþenum healice gebysnunge, ða þa he to fulluhte heora fyrmest beah."
[005500 (151)],"    Þa cwæð se eadiga Petrus, Ic oncneow to soþan þæt Gode is andfencge on ælcere mægðe seþe hine ondræt, and deð rihtwisnysse."
[005600 (154)],"    Ongan þa to secgenne þone soþan geleafan þam hæðenan þegne be ðæs hælendes fære; hu he worhte wundra on þyssere worulda fela, and siððan deað þrowode sylfwilles for us, and on þam þryddan dæge aras of ðam deaðe gesund."
[005700 (159)],"    Þa betwux þysum wordum wearþ mycel Godes wundor, swa þæt se halga gast com ofer þa hæðenan, and hi ealle spræcon, þe ða lare gehyrdon, mislicum gereordum mærsigende God."
[005800 (163)],"    Þa wundrodon þa Iudeiscan þe þær wæran mid Petre, geleaffulle on Criste, þæt se halga gast com ofer ða hæðenan, and se halga Petrus cwæð, hwa mæg wæteres forwyrnan þysum werum to fulluhte, nu hi þone halgan gast habbað underfangen swa swa we sylfe?"
[005900 (168)],"    And he sona het hi ealle fullian, on þæs ælmihtigan naman."
[006000 (170)],    Þa bædon hi Petrum þæt he andbidode þær ane feawa daga æfter heora fulluhte.
[006100 (172)],"    Eft þaða Petrus com to þam Cristenum heape binnan Hierusalem, þa befrunon þa gebroðra þe of Iudeiscum cynne on Crist gelyfdon, Hwi eodest þu to þam hæðenum, and on heora huse geæte?"
[006200 (176)],"    Þa Iudeiscan wendon þæt hi ana wæron Gode gecorene, and forþy swa cwædon."
