id,text
[000100 (1)],Abususforuerit.
[000200 (2)],"Adfectuosus, amabilislebuendiSaxonice.."
[000300 (3)],"Aedituus, templi vel edis ministerrendegn."
[000400 (5)],AequimanusbyliptiSaxonice.
[000500 (6)],"Alga, herba marinauar."
[000600 (7)],"Alveus, genus vasistrog."
[000700 (8)],Aleatortebleri.
[000800 (10)],Aleaetefil.
[000900 (11)],Amisariusstoedaet homo <fornicator>..
[001000 (12)],"Aquiluus, fulvusbruun, locar."
[001100 (13)],"Arca funeris, sacrofagumcest."
[001200 (14)],Arquamentumdixl.
[001300 (15)],"Ascia, ferramentumetsa."
[001400 (16)],"Auctoracius, id est Graece monomachuscempaqui est ab exercitu electus ubi quis congreditur cum uno."
[001500 (17)],Axisaex.
[001600 (18)],BattulusstamSaxonice..
[001700 (19)],"Biplex, duplextuili."
[001800 (20)],"Blata, pigmentumhauiblauum."
[001900 (21)],"Blaciarius, primiculariusbyrdistraeSaxonice.."
[002000 (22)],Bomerscaer.
[002100 (23)],"Baccula, vitulacucaelf."
[002200 (24)],"Bucula, umborandbaeg."
[002300 (25)],"Bustum, ustrinabeel."
[002400 (26)],Burisscaes.
[002500 (27)],"Cata, bestiolae genus quod diciturmerth."
[002600 (28)],casmacaest.
[002700 (29)],Capreolusraa.
[002800 (30)],Calcatiosusspurul.
[002900 (31)],"Caper, porcus dimisusbaar."
[003000 (32)],"Calcar, sporonusspora."
[003100 (33)],"Cervix, posteriora collihnecca."
[003200 (34)],"Caesius, glaucusualdenegi."
[003300 (35)],"Censor, rimator pretiatorechtheri."
[003400 (36)],Cistacestarcula.
[003500 (37)],Cella lignariafin.
[003600 (38)],"Classis, navis collectaeflota."
[003700 (39)],"Cornicula, genus aviscr<../images/etail.gif>."
[003800 (40)],"Columlorg, couel."
[003900 (41)],Coluslorg.
[004000 (42)],Corbismond.
[004100 (43)],Collesbergas.
[004200 (44)],Conciliatiouaeg.
[004300 (45)],Conductiogiuisa.
[004400 (46)],Concessorgised.
[004500 (47)],Culleumcylli.
[004600 (48)],Cuneusuecg.
[004700 (49)],Delassatiotiurung.
[004800 (50)],Dulcadecumsuur milc.
[004900 (51)],Effractorfurdomus frangens.
[005000 (52)],Effractabilishusbrycil.
[005100 (53)],"Epiphonema, causa, contentioefatreub."
[005200 (54)],Farragobrora scaefr.
[005300 (55)],"Fenicium, acerbum fenihrec."
[005400 (56)],Ferruminatusgisuetit.
[005500 (57)],"Felis, furunculusmerth."
[005600 (58)],"Humilio, nanusduerh."
[005700 (59)],Jaculumsciutil.
[005800 (60)],"Jactus, boltio, sagittasciutil."
[005900 (61)],"Iliumneisn, naensood."
[006000 (62)],infundibulumtracter.
[006100 (63)],Incussatioefatreof.
[006200 (64)],Inguenlesca hregresi.
[006300 (65)],"Juba, setes, porci et leonis caballiquemanu, brystae."
[006400 (66)],Lantantiabeost.
[006500 (67)],"Lamna, angulus aurislappa."
[006600 (68)],Laxitaswlacunis.
[006700 (69)],"Lignarium, ligneum, et estfin."
