id,text
[000100 (1)],    This is thære anre hyde land boc æt monawyrhthyge the eadgar cyng gebocade ælfrice his thegene on ece yrfe.
[000200 (4)],    This synd there are hyde landgemæru to Monawurthige ærust an Monawurthiges ford.
[000300 (5)],    Of tham forda up on Strem an æstcumb.
[000400 (6)],    Of æstcumbe anriht gemære an Pendancumb up an Pendacumb to therewille of than wille on riht gemære inan thene thyrlan æst of tham æste in on Beocceles put of tham pytte on riht gæmære to tham fægran wille of tham wylle on dune an stream to Codwæala forda.
[000500 (10)],    Of tham forda andune strema on smalabroc andland smalabroces to Lihtenes forda of Lihtenes forda up on stream to Bectcelesstile of Bectcelesstile on riht gemære an tha hola dic.
[000600 (13)],    Of there dic suth on thæne herpoth.
[000700 (13)],    Thenne and lad herpothes to Heantune suth weardon.
[000800 (14)],"    Of Heuntune on riht gemære to thære bradan apulduran, on geriht mære on thet hwite styb."
[000900 (16)],    Of than stybbe an clenan mor wæstwearne of clæne more wæsteweardan an thane stream.
[001000 (17)],    Thanne up on stream.
[001100 (17)],"    Eft on Monawyrthigesford and clæna mor eal intro Monawurthige et Ruwa mor healf and seo læs on stoccum, & seo wurædden on harhrycge."
