id,text
[000100 (1)],    Ðis syndon þa landgemaore to wasinga tune.
[000200 (2)],    Ærest on duhan lea of duhan lea on readan wylle.
[000300 (2)],    Of readdan wille to lydgeardes broge.
[000400 (3)],    Of lidgeardes beorge to tatmonnes apoldre.
[000500 (3)],    Of tatmonnes apoldre to deneburge hleawe.
[000600 (4)],    Of deneburge hleawe to stan beorge.
[000700 (5)],    Of stanbeorwe to haþeburge hleawe.
[000800 (5)],    Of þam hlæwe to here grafe of here grafe to twam beorgum.
[000900 (6)],    Of twam beorgum to hremnes dune.
[001000 (7)],    Of heremnes dune to bidan holte.
[001100 (7)],    Of bidan holte þæt to wigan campe.
[001200 (8)],    Of wigan campe to bennan beorge.
[001300 (8)],    Of þam beorge to blæccan pole.
[001400 (9)],    Of þam pole to þære apuldre þonne to dunan heafde.
[001500 (10)],    Þæt to hunes cnolle.
[001600 (10)],    Þonne eft on duhanlea.
[001700 (11)],    Ðis synt þa den þe þærto gebyrigeaþ.
[001800 (11)],    Wynburgespær & þreo crochyrsta & horsham & yffeles leah & hæslwic & gatawic & ridan fald & scacalwic & hundsæding fald.
