id,text
[000100 (206.1)],IN LETANIA MAIORE. FERIA .IIII.IOHANNES se godspellere awrat on ðisum dægðerlicum godspelle hu se hælend fundigende of ðissere worulde to his heofenlican fæder spræc;
[000200 (206.3)],Subleuatis IESUS oculis in celum dixit; Pater. uenit hora. clarifica filium tuum. ut filius tuus clarificet te. ET RELIQUA;Þæt is on urum gereorde. Se hælend cwæð to his fæder. upahafenum eagum to heofenum;
[000300 (206.6)],    Fæder min. se tima com. mærsa ðinne sunu. þæt ðin sunu ðe mærsige;
[000400 (206.8)],    Swa swa ðu forgeafe him andweald ealles flæsces. þæt he forgife ece lif ðam eallum þe ðu him forgeafe;
[000500 (206.9)],    Þis is soðlice ece lif. þæt hi ðe ænne oncnawon soðne god. and ðone ðe ðu asendest hælend crist;
[000600 (206.11)],    Ic mærsode ðe ofer eorðan. ic geendode þæt weorc þe ðu me forgeafe to donne;
[000700 (206.12)],    Mærsa me nu fæder mid ðe sylfum. mid ðære mærsunge þe ic hæfde mid ðe ær ðan ðe middaneard wære;
[000800 (206.14)],    Ic geswutelode ðinne naman ðam mannum þe ðu me forgeafe. of middanearde;
[000900 (206.15)],    Ðine hi wæron. and ðu hi me forgeafe. and hi heoldon ðine spræce;
[001000 (206.16)],    Nu hi oncneowon þæt ealle ðing þe ðu me forgeafe; sindon fram ðe. for ðan ðe ic him forgeaf ða word ðe ðu me forgeafe;
[001100 (206.18)],    Hi underfengon. and oncneowon soðlice þæt ic fram ðe ferde. and hi gelyfdon þæt ðu me sendest;
[001200 (206.20)],    Ic bidde for hi. ne bidde ic for middanearde. ac for ða ðe ðu me forgeafe. for ðan þe hi sind ðine;
[001300 (206.21)],    Ealle mine ðing sind þine. and ðine sind mine. and ic eom gemærsod on him;
[001400 (206.23)],    Ne eom ic heononforð on middanearde. hi sind on middanearde. and ic cume to ðe;
[001500 (206.25)],    Þis godspel belimpð swiðe þearle to ðære mæran freolstide þe tomerigen bið. for ðan ðe on ðam dæge astah se hælend æfter his æriste up to his heofenlican fæder;
[001600 (207.27)],    Nu todæg is se uigilia þære mæran freolstide. ðe tomerigen bið. and for ði rædað godes ðeowas ðis godspel nu todæg þe sprecð ymbe his fundunge. and hu he betæhte ealle ða geleaffullan his fæder. ær ðan ðe he upastige;
[001700 (207.31)],    We nimað nu þone wisan Augustinum to ðissere trahtnunge. ðam ðe we wel truwiað to swa micelre deopnysse;
[001800 (207.34)],    Drihten cwæð;
[001900 (207.34)],    Fæder. se tima com. mærsa ðinne sunu. þæt ðin sunu ðe mærsige;
