id,text
[000100 (1)],    This is seo boc to iplanpenne & to doddingtune & to cærswylle the eadwic kyning gebocode æthelhilde on ece yrfe.
[000200 (4)],    Thys synd tha land gemæra to Ipelanpænne & to Doddingtune & to Cærswylle.
[000300 (5)],    Of Mæscumbe on land score on Horsa tor thonon on streame oth Eoth of eoth on pen.
[000400 (7)],    Of pænne on riht land score on lytlan tor thonon on land score to Langandene.
[000500 (8)],    Thonon un land score to thære linde.
[000600 (9)],    Of thære linde to tham beorge.
[000700 (9)],    Thonon to Oddingtorre on landscore to mædercumbe & Cærswellan landscore on tha lace of thære lace on Switheredes stan.
[000800 (11)],    Thonon on herepath to woggan wylle.
[000900 (12)],    Thonon on herpath on tha rode.
[001000 (12)],    Of thære rode on herpath oth tha laca.
[001100 (13)],    Thonne up be streame on mædercumbe on tha wic the tharto hyrth.
[001200 (14)],    And æt Bitelanwyrthe an hiwisce.
[001300 (14)],    And æt Bromleage an hiwisce.
