id,text
[000100 (1)],    Ærest on ðone stan æt þæm hæðnan byrgelsan þanne ut on prilleces hæssecas ufe wearde þonne on cocbroc.
[000200 (3)],    Anlang streames þæt on mylenbroc.
[000300 (3)],    Þonne andlang streames.
[000400 (4)],    Þæt on lentan.
[000500 (4)],    Þonne andlang streames þæt on mærpol.
[000600 (5)],    Þonne of þæm pole on bean boroc ðonne and stremes on headdan mere.
[000700 (6)],    Þonne of ðam mere on þan lace þær þa brocas twisliað.
[000800 (7)],    Þanne of ðæm twislan on mær beorh.
[000900 (7)],    Þanne of þæm beorge on þone herepað.
[001000 (8)],    Þonne andlang herpaþes seofan & fiftig gyrda.
[001100 (9)],    Ðonne andlang fyrh on ðone stan beorh.
[001200 (9)],    Þonne of þæm stan beorge on ðone hæþenan byrgels eft to þam stane.
