id,text
[000100 (1)],plantagowægbraða.
[000200 (2)],quinque foliumfyf leaue.
[000300 (3)],spalangionesattercoppen.
[000400 (4)],simphoniacamhænnewol.
[000500 (5)],uiperinan<../images/etail.gif>ddærwert.
[000600 (6)],uiperinanedderwert.
[000700 (7)],fruticesðeueles.
[000800 (8)],sceleratamclufðunge.
[000900 (9)],strumisswylas.
[001000 (10)],scelerataclufðunge.
[001100 (11)],botracionclufwert.
[001200 (12)],artemesiamucgwyrt.
[001300 (13)],panniculamcyrnlu.
[001400 (14)],inguineon gewealde.
[001500 (15)],lapatiumdocce.
[001600 (16)],malagmaclyðe.
[001700 (17)],gentianafeldwyrt.
[001800 (18)],    <Swinewert>.
[001900 (19)],aristologiaesmerewyrt.
[002000 (20)],canchrinomatawærgbredan.
[002100 (21)],nasturciituncerse.
[002200 (22)],nasturciumcerse.
[002300 (23)],strumasswilas.
[002400 (24)],lentiginosanebcorn.
[002500 (25)],uulnera chironiahandsar.
[002600 (26)],apolli anglicebamfaru<../images/lbar.gif>glofweart.
[002700 (27)],camedriscleure.
[002800 (28)],conbulsumtobresed.
[002900 (29)],spinashegðornes leaf.
[003000 (30)],marrubiumharhune.
[003100 (31)],condolomataliðasar.
[003200 (32)],condolomatageþind.
[003300 (33)],impetiginemteter.
[003400 (34)],exifionfoxes fot.
[003500 (35)],matriciscwiðan.
[003600 (36)],eliotropiaesigilhwerue.
[003700 (37)],<fluxum>flewsan.
[003800 (38)],grias<mader>.
[003900 (39)],ynanteshumele.
[004000 (40)],ynanteshumele.
[004100 (41)],narcissumhalswert.
[004200 (42)],uictoriolecneholen.
[004300 (43)],leporis pesharanhyge.
[004400 (44)],argimoniaeæðelferðincwert.
[004500 (45)],ambrosiaehindheleðe.
[004600 (46)],nimpheamfleawert.
[004700 (47)],usqamihennevole.
[004800 (48)],<cex>eouorðrote <dolghrune>.
[004900 (49)],menstastribrocminte.
[005000 (50)],peucidonumcammoc.
[005100 (51)],innulamsperewert.
[005200 (52)],campanam.
[005300 (53)],sparagieorðnaflan.
[005400 (54)],saxifragamsundcorn.
[005500 (55)],edere nigreeorðiuig.
[005600 (56)],serpilliorgane.
[005700 (57)],lacteridisgiðcorn.
[005800 (58)],appiummerce.
[005900 (59)],anetumdile.
[006000 (60)],semperuiuumsynfulle.
[006100 (61)],aspargi agrestiseorðnauala.
[006200 (62)],in pultarioin uolla.
[006300 (63)],brassice siluaticaecaul wude.
[006400 (64)],basilisconnædderwyrt.
[006500 (65)],    Fleo wert.
[006600 (66)],    Medrum.
[006700 (67)],poligonosunforoted.
[006800 (68)],sticasboþe.
[006900 (69)],tribulosagorst.
[007000 (70)],<uiola> aurosabanwert.
[007100 (71)],purpureaepumerole.
[007200 (72)],purpureae uiolae foliaheselwert.
[007300 (73)],lycanis stefanticaelæcewyrt.
[007400 (74)],eraclionsuðerne wude.
[007500 (75)],sciaticisbanecce.
[007600 (76)],axica id estfresnele<../images/lbar.gif>mædwert.
[007700 (77)],    Sprincwertid estwildewise.
[007800 (78)],atulenta pis lingua.
