id,text
[000100 (1)],    Ðis is þara VII hidæ boc æt harewellæ þe Eadgar cing gebocodæ æÆlfricæ his þegne on ece yrfæ.
[000200 (3)],    Ðis syndan þara VII hida landgemæro.
[000300 (3)],    Ærest of þam ællanstubbe on þone oðerenne ellestub.
[000400 (4)],    And swa on þa ealdan firh.
[000500 (5)],    Þanon to smalan wege & swa ymbutan flegges garan.
[000600 (5)],    Þanon andlang þæs smalan weges utt on humbracumb swa on ycenilde weg a forh be wege eft on þone ellenstub.
[000700 (7)],    Þa non on þone hærepað.
[000800 (7)],    On harandune.
[000900 (8)],    And swa on cranwylle.
[001000 (8)],    Þa non on heslea broc.
[001100 (8)],    And swa on hreo mæde þa non on þa ealdan cot stowa.
[001200 (9)],    And swa on smalan broc.
[001300 (10)],    Þa non on þæt lange furlang swa on cylmæscumb on snelles garon.
[001400 (12)],    Ðis syndon þæra mæda gemæra.
[001500 (12)],    Ærest andlang þæs ealdan broces of suðtuniga lace and swa on stocwylle broc þa non on þone ealdan broc.
[001600 (14)],    And swa and wudubrigge.
