id,text
[000100 (1.1)],"    Wið heortæce, genim brade bisceopwyrt & feldbisceopwyrt & greate wyrt & galluc & gagul & hindehæleþan & organan & æþelferþincwyrt & harehunan & saluian & hofan & garcliuan & fifleauan & hamerwyrt & f<../images/etail.gif>rwyrt & mucgwyrt & suðerne wudu & cnuca ealle tosomne & do ealu."
[000200 (1.4)],"    Drinc, þonne ðe þearf si."
[000300 (2.1)],"    Wiþ lungenadle, hennebelle moran & harehunan, betonican, wylle on ealoþ & drince þa hwile, þe him þearf si."
[000400 (2.2)],"    Supe syþþan ane hennescille fulle gemyltere buteran, wreo hine syþþan wearme & beo him syþþan stille."
[000500 (3.1)],    Hat wyrcean þe sylf wennsealfe.
[000600 (3.1)],"    Man sceal niman clæne hunig, swylc man to blacan briwe deþ, & wyllan hit neah briwes þicnesse & niman rædic & elenan, fillan & hrefnesfot."
[000700 (3.3)],"    Cnocian, swa man betst mæge, & wringan þonne þa wyrta & geotan þæt wos þærto & þonne hit beo forneah gewylled, cnucian godne dæl garleaces & don þærto & piperian, swaswa þe þince."
[000800 (4.1)],    Wiþ wennas sealf.
[000900 (4.1)],"    Hwerhwettan moran & ane handfulle sperewyrte & wildne næp & wuduwexan moran wylle on mealtealoþ, wringe þurh linenne claþ, wylle on hunigteare."
[001000 (4.3)],"    Nime þonne clænne lengtenbere & grinde on handcwyrna, nime seþþan mæderan & drige on handcwyrna & grinde reades caules sædes ane handfulle on piporcwyrna wylle hit eal togædere, na to hearde."
[001100 (4.6)],"    Þyge on wucan þriwa, swa him betsþ to onhagige."
[001200 (4.6)],    Þeos sealf deah wiþ wennas & wiþ þone flowendan fic.
[001300 (4.7)],"    Þeah heo styriende sy, ne onscunige he hi for þam."
[001400 (5.1)],    Wiþ liferadle.
[001500 (5.1)],"    Nim liferwyrt & bere hi man ham onder cneowe & wylle on anes hiwes cumeolce, mengge buteran to."
