id,text
[000100 (1)],    Þis is þara V hyda boc æt eblesburnan þe Eadred cyng gebocode Elfsige on ecæ yrfæ.
[000200 (3)],    Ærest on bican bricge andlang dic on þone herepað.
[000300 (3)],    Of ðan herpaðe uppan beor dune on þes uferan hlinces west ende.
[000400 (4)],    Of ðan hlince on þa ðri beorgas æt þere dune.
[000500 (5)],    Of ðan beorgan andlangan þes smalan waðes on rugan beorh.
[000600 (6)],    Of þan beorge andlang herpaðes fornan gean menandene.
[000700 (7)],    On sceapacumb.
[000800 (7)],    Of sceapacumbe.
[000900 (7)],    On land sceara geat.
[001000 (8)],    Of land sceara geate.
[001100 (8)],    On ludan beorh.
[001200 (8)],    Of ludan beorcge on eblesburnan.
