id,text
[000100 (1)],    A. He gangeð & biþ his siðfæt gesund.
[000200 (2)],"    B. God þu fintst, gyf ðu hit onginst & þe bið wel."
[000300 (3)],"    C. Bliðnysse getacnaþ, nis hit on þissum leohte."
[000400 (4)],    D. Ne gewealdest þu þæs ðu wilt ne þu hit æfre fintst.
[000500 (5)],    E. Becume blisse ðe & þu bist symble gesund.
[000600 (6)],    F. Tacnað deaþ fram deaþe; On þyssum geare bide god godes.
[000700 (7)],    G. þu scealt geðeon be þisse geþohtunge.
[000800 (8)],    H. ðæt ðe ne biþ geseald; þenc þu on oðer.
[000900 (9)],"    I. Ongin þæt þu wille, þæt þe bið geendod."
[001000 (10)],    K. Beorh þe þæt þu ne gange on frecnysse.
[001100 (11)],    L. Hera ðu god on ealle tid þines lifes.
[001200 (12)],    M. God þe gemiclað þæt ðe forþ gespewð þæt þu don wilt.
[001300 (13)],    N. Hylt þu ðæt to donne; Ne bið seald þinum dædum.
[001400 (14)],    O. Ealle friðsumaþ god on eallum his mihtum.
[001500 (15)],"    P. Gyf þu riht nimst, nelt þu wifes wesan."
[001600 (16)],    Q. For þam micel god is & nergendlic swyðe & þu fintst blisse.
[001700 (17)],    R. Forlæt al ða syn.
[001800 (18)],"    S. þu bist hal gyf þu to gode gehwyrfst, se sit hal & mihtig."
[001900 (19)],    T. Ne fyrhteð þa þe on synnum lyfiað & yfel þencað.
[002000 (20)],    U. Blis seo ðe biþ geseald & weg on geweald.
[002100 (21)],    X. Blisse & weg & ece lif.
[002200 (22)],    Y. Bycna sibbe & gesynta.
[002300 (23)],"    Z. Wuldor sy ðe & wurðmynt, wereda <drihten>, fæder on foldan, fægere gemæne mid sylfan sunu & soðum gaste; Amen."
