id,text
[000100 (1)],    Ðis is þara tyn hida boc æt macaniæ & æt Suttunæ Wylle þe eadred cing gebocode æþelwearde his þegnæ on ece yrfæ.
[000200 (2)],"Ter duodenas segetes cum bis quinis prati jugeribus, quod anglice dicitur XXXVIæcera yrþ landes &Xæceras mæde."
[000300 (3)],    Ðis synt þa fif hida æt Maccanige.
[000400 (3)],    Þe gibhild seo lacu.
[000500 (3)],    Eallan butan bælið.
[000600 (4)],    On ælce healfe.
[000700 (4)],    Ðonne ligþ bæ norþan þam porte XXXVI æcera yrþ landes.
[000800 (5)],    And X æceras mæde.
[000900 (5)],    And an mylen.
[001000 (5)],    And binnan þam porte fram geast geate on norþ healfe strete.
[001100 (6)],    Of þone broc.
[001200 (7)],    And VII heorþas butan þon.
[001300 (7)],    And þreo cyrcan.
[001400 (7)],    Þonne hebbe ic hit egþer ge binnan porte.
[001500 (8)],    Ge butan.
[001600 (8)],    Eall swa æþelwold bisceop hit ær hæfde.
