id,text
[000100 (1)],    Ðis is þes landes imare þus uten þinsald.
[000200 (1)],    Arest on land scorhlinc to chiselburne.
[000300 (2)],    Þannen anlang streames þannen up of streame.
[000400 (3)],    On anne hlinchesheaved þanen be suþe Scaftesbury on þane hlinc.
[000500 (4)],    Of þat ihlinche.
[000600 (4)],    On anne castel at swindune.
[000700 (4)],    Upward of dy castele to burnstowe þanen on anne linkesheaved.
[000800 (5)],    Þanen to anne castel.
[000900 (6)],    Of ði castele.
[001000 (6)],    On anne herepaþ westward over herepaþ.
[001100 (6)],    On hlinc reawe.
[001200 (7)],    Þanen on anne crundel to burstowe on anne cnap on anne Ierðlonde Northward þanen.
[001300 (8)],    Wið anne crundeles.
[001400 (8)],    Of þan crundele.
[001500 (9)],    On þes heges hirne.
[001600 (9)],    Þanne est to herepaðe.
[001700 (9)],    Of herepaðe on heandene beorg on deuelisc of dune.
[001800 (10)],    Anlang streames.
[001900 (10)],    Up of streame.
[002000 (10)],    On anne furch on anne stan castel.
[002100 (11)],    Of ða icastele.
[002200 (11)],    On bleomannes berge.
[002300 (12)],    Of þa iberge.
[002400 (12)],    On land scarlinc an sex made eres be frome be deuelisc made.
[002500 (13)],    Þe ierþ on þise lande.
