id,text
[000100 (1)],    Ðis sant þe landimare to Archet of eldmannes wrthe on irichte anlang hina imares to þan scamelen.
[000200 (2)],    From þanne scamelen anlang hine imares oð wdebrige.
[000300 (3)],"    Of wudebricge, a dune anlang streames oð land scorforð."
[000400 (4)],"    Of þane forde, anlang leouen imare oð kinghes imare."
[000500 (5)],"    And gemare, oð funtemel forð of þanne forð."
[000600 (6)],    Adune mid stream oþes bissopes imare ut sceoþaþ.
[000700 (6)],    Þanen on irichte to þan lipgete.
[000800 (7)],    From þane gete on irichte to anne wonalre.
[000900 (8)],"    Of þane alre, on irichte to sucgimade hauede."
[001000 (8)],    Of þane hauede on irichte þurch ðene holte to Wlgares imaren.
[001100 (9)],    Of þan imaren eft on eldemanneswyrde.
