id,text
[000100 (1)],"    This beoþ ða landymere ðe Wlfrun hafaþ, don into ða mynstre in Hamtune, & ðe tune nome ðe ðis priuilegie ymbe specheþ."
[000200 (3)],"    Erest of Earnleie, & Espich, & Bilsetnatun, & Willenhale, & Wodnesfeld, & Weoleshale, & Ocgintun, & Hiltun, & Hagenþorndun, & Kinwaldestun, & oþer Hyltun, & Feoþerstan."
[000300 (7)],    This beoþ ða mere into Earnleie.
[000400 (7)],    Erest of Earesbroce & ða scorte ðornes & of ða scorte ðornes in Wlsieshorsecroft & ðanen in Alrescagan.
[000500 (9)],"    & of ðe scagan in Eadulfescrofte, & of ða crofte in ðone ryewei, onlang ðane riewei in ða eordbriche, & ðonan duneward in ða lynleie, & of þare leie iu ðone Swinseaþ."
[000600 (12)],"    & of ða seaþe in Heortseges broc, onlang ðes broces in ða myþan, & of ðare myþen in Byinnigbroc."
[000700 (14)],"    & ðanen up efter broce in ðat sych, & of ðan sich in Sciteresford, & of ðan forde in Bromescumbe, & of ða cumbe in Eþelsiesymere, onlang Eþelsiesymere in Seferne dune."
[000800 (17)],"    Onlang Sefernes in fif aken, of fif aken in ðone styb, & of ða stibbe in ða strete, onlang strete in winnan trou & of ða troue on Tudelefbeche."
[000900 (20)],"    Onlang beches in Seferne, up efter Seferne in Leofrichesymere, onlang ðe mere in Thurulfesweie, of ðe weie in ðone akergeard, onlang ðe gearde in Lamberde leie."
[001000 (23)],"    & of ðe leie on Earesbroc ðer hit er on feng, & ouer Fatestal into Earnleie et ðere wich, and <ðritti> suinemest on Scipricge ec into Earnleie."
[001100 (26)],    This beoþ ðe landymere into Eiswich.
[001200 (26)],"    Erest of <ebles> bece in ða dic, & of ða dice on Sture dun efter into Tresel, up efter Tresel in Scakeresford."
[001300 (29)],"    & of ða forde on ðat sic, onlang sices upward <in> Belstowe, & of Belstowa in Tresel."
[001400 (31)],"    This beoþ ðe mere to Bilsetnetun, & to Wodnesfeld & erest of Hindebroce in ðeo dic bitwonem Ettingeshale & Bilsetnetun."
[001500 (33)],"    Onlang ða dic forte cume ðer, ðeo dic went estward, & of ðam dice forþ on ðone ðorne ðar þa ðreo ymere goþ to somne Hantunes & Ettingeshale & Bilsetnetun ymere."
[001600 (34)],"    & of ðam ðore in þone lece mere, & of þa mere on þone ford þer beorgiþes sanes strete liþ ofer, & of þa forde ic þone dic þe liþ betueone Wodnesfel ðes ymere, & Hamtunes."
[001700 (37)],"    & norþward ford efter dic þet on piates þorn, and of þe þorne efter þere dic on Penwie þer Wodnesfeldesymere, & Hamtunes, & Byscopesbyri goþ to somne."
[001800 (40)],"    & forþ onlang penwies in Byribroc & of þa broce þat on þone Ealrescagen, & efter Ealrescagan on þat sice, & efter siche on þa strete, and forþ efter þer alde strete on þane Haren stan."
[001900 (43)],"    & of þa stane on þa suinsete, & of þare suinsete onlang strete hat on þara dic, onlang dic þet on Kirnesford, & of þa forde onlang portstrete in þat White sic."
[002000 (46)],"    & efter sic on þone broc in Beadgiþeburne, & of þa burne into landebroce onlang þes broces on meidenesford, onlang þes broces hat into þare dic hit er of þan broce eode."
[002100 (50)],    This beoþ þa landymere betuone Kinpaldestune & Eatuue.
[002200 (51)],"    Erest of þa broce on þan heafdan on þone dic, onlang dices in þonoþorne broce, <æfter> þan broce into Penchrich, onlang Penchrich þat cume to þare dic."
[002300 (53)],"    Onlang dic into Sealtmere, þer ofer þone mere on þa dic, efter þere dic wiþ easten ryecroft on þone fule broc, onlang broces þer hit mon er onteng, & þartoeakan þa fif akeres at <Twiefyrde> into Kineuoldestune to Kalfre heie."
[002400 (57)],    This is þo ymere into Hageþorndune.
[002500 (57)],"    Erest of Searesbrocesforde on Holeweie, & of þan weie on þat longa strete, & of þare strete on þone mer heige ford."
[002600 (60)],"    Anlang Heies on þreo ymere, & of þreo ymere on Eþelwier heie on þone feld on þone Ihau, & þanen on þa dic et þan scagan, onlang dices wiþ þet sled wid mestac."
[002700 (62)],"    Onlang sledes op on ea & þat eastward on þat oþer sled, efter þa slede on þæt white stanas, & þar on þa strete þe sceoteþ from þere syle, onlang þare strete bi þam hagan heies."
[002800 (66)],"    Efter strete in þat white sic, efter þa sice on þone whiten halh, and þer on þene broc, onlang broces þat in Searesbroc effre seodþen, onlang broces eft in ðone forde ðe hiter of eode."
[002900 (70)],    This beoþ ða landymere at Hiltune & at Feoþerestane.
[003000 (71)],"    Erest of Brenesfopde onlan ða strete on Lece broc, upward efter broce on ðana Stanieford, efter ðare strete ðat hic cume ða dic, efter ðere dic on þa Heafdan, efter ða heafdan on ðana Stainiewei, ðar on Eþelwiesheie."
[003100 (75)],"    Forþ efter his hagan heies ðat hit cume on ðane michelemor, and ðonen on ða ealdan byri, & ðanen on ða eastleie, & sua forþ on Leofwines heie, onlang heies on Kersewille."
[003200 (78)],"    & ðanen on ða hyll, & of ða hille on ða heafdan, forþ efter ðe heafdan on ðone oþerne hil, onlang hilles in <wilspryng> wiþ Esingetun, & of ðere þille on suienðun & ðanen on ðane haran stan."
[003300 (81)],"    & of ðane stane ðuers ofer ðone mor in Ebroc, onlang broces in Brunesford ðer hit er of eode."
[003400 (84)],    This beoþ ða landymere into Ogintune.
[003500 (84)],"    Erest on ða greata alres, efter ða more on Wassawillan, of ða <on> ðe dic, efter ðare dic on ðat fen, et hare suinsete þet on þone heig."
[003600 (87)],"    Efter þan heie þet forþrichte on blaca leige, on sa leie suþ forte eft on <þe> efter strete on þane ford, efter þa broce ongea streame on þa dic."
[003700 (90)],"    Efter heredic ðet on þes ford on þone broc, efter broce ongea streame þat <on> ge stret efter strete þat on þa dic, <efter> dice þat eft in þa greata alres."
[003800 (94)],"    This beoþ ða landymere into Weoleshale, erest on Weolesford."
[003900 (95)],"    Of Weolesford, efter broce ongean streame þat on myclan mor, & ðan more þat on rye halan, & of rye halan on þone broc, efter broce ongean streame."
[004000 (97)],"    Þæt <on> efter dice þæt on þa haran wiþi, of þan wiþi þat on heortsole, of heortsole on Hunten stye, <of> Hunten stye on þel ford."
[004100 (99)],"    Of þel forde <efter> mid streame þet on Ordeiseie, on þan broce, efter broce ongean streame <west> on Weolesford."
