id,text
[000100 (1)],    Erest of se in sigilmere þanen up on clif of clive to farngoren þanen on here paþ on sirdeheved þanen on mappilleknap of huneforde þanen on þe sour appeldore of þe waynlete þanen on enlipes exe berghes.
[000200 (4)],    On here paþ forþ on here paþ forth bi þan combes heved to þan rede wey þanen on lullisburghe to crowan stapele.
[000300 (5)],    Of þan stapile to dalisberghe on monnisclive.
[000400 (6)],    Þanen to estbroke on doune on streem on saltforde.
[000500 (7)],    Of saltforde on þa sweluende þanen on lym.
[000600 (8)],    Of lym up on þe hasil.
[000700 (8)],    Of þan hasil on somersete.
[000800 (8)],    Of somersete on werboldiston.
[000900 (9)],    Þanen up on to þan weyzate.
[001000 (9)],    On wiþilake eft out on soe.
