id,text
[000100 (1)],"    On anre nihte ealdne monan, swahwætswa þe mæteð, þæt cymð to gefean."
[000200 (2)],"    On tweigra nihta monan & on þreora, næfþ þæt swefen nænige fremednesse godes ne yfeles."
[000300 (3)],"    On feowernihtne & on fifa, þæt byþ god swefen, wite þu, þæt georne on þinre heortan."
[000400 (4)],"    On syx nihta, þætþe þonne þince, þæt þu geseo, þæt beo fæst on þinum breostum, wite, þæt þin geþanc ne leose."
[000500 (5)],"    Onviinihta, swahwætswa þe on eage byreþ, æfter tide cymð seo endung."
[000600 (6)],"    Onviiinihte & onix, sona þæt ypeð, swahwætswa þe geswefnaþ, gif þu unrotnesse gesawe, wend þin heafod east, bide þe God are."
[000700 (7)],    Onxnihta þin swefen agæþ butan frecnesse.
[000800 (8)],    Onxinihta þæt swefen agæþ mid gefean.
[000900 (9)],"    Onxii& onxiiinihta binnan þrim nihton þu gesyhst, þætþe ær on swefne ætywede."
[001000 (10)],"    Onxiiiinihta, næfð þæt nænige fremednesse godes ne yfeles."
[001100 (11)],"    Onxvnihta, sceortwyrplic þæt byþ."
[001200 (12)],    Onxvinihta æfter langre tide hit agæð.
[001300 (13)],"    Onxvii& onxviii& onxixnihta, þæt swefen byþ god & on manegum dagum geendað."
[001400 (14)],    Onxxnihta & onxxiþæt tacnaþ ceapunga & hwearfunga.
[001500 (15)],"    Onxxii& onxxiiinihta, seo mæting byþ gecornes & <geflites> & eall costnunge full, ne biþ þæt na god swefen."
[001600 (16)],"    Onxxiiiinihta, þæt tacnaþ."
[001700 (17)],"    Toweardlice firhto & brogan & on nigon dagum oððe onxþæt byþ geypped, ac wend þin heafod east, bide þe are."
[001800 (18)],"    Onxxvii& onxxviiinihta, þæt swefen tacnaþ ealne <gefean>, & ealle angsumnesse & uneaðnesse smyltnesse & glædnysse gehateþ."
[001900 (19)],"    Onxxixnihta, eall swa þæt ærre."
[002000 (20)],"    Onxxxnihta, ær tweigra nihta fyrste þæt swefen agæð butan frecnum þingum."
