id,text
[000100 (1.1)],    Ðis is þara XX hida boc toÆscesbyrig þe Æðelwulf cing gebocode Aldrede his þegne on ece yrfe.
[000200 (2.1)],    Ðis synd þæra XX hida gæmæro æt Æscesbyrig.
[000300 (2.1)],    Ærest on þonæ garan suþæweardnæ.
[000400 (2.2)],    Ðonnæ andlang wægæs oð þonæ mægen stan.
[000500 (2.3)],    Þa non uuon hlinc.
[000600 (2.3)],    Andlang hlincæs oð loddæræs sæccinge.
[000700 (2.4)],    Andlang hlincæs oð þonæ brystæ del.
[000800 (2.4)],    Þanon andlang fyrh ænnæ æcer to þam hlincæ.
[000900 (2.5)],    Ðanon on ða heafda on hrycwæg.
[001000 (2.5)],    Of hrycwæge on þonæ þorn styb.
[001100 (2.6)],    Þanon on hordwyllæ on þonæ ealdan hord wyllæs wæg.
[001200 (2.7)],    Andlang þæs ealdan wægæs.
[001300 (2.7)],    On hrysc slædes bygæ.
[001400 (2.8)],    Andlang riðæ on swynbroc.
[001500 (2.8)],    Andlang brocæs on beahhildæ byrigels.
[001600 (2.9)],    Þonon on þonæ ealdan wæg.
[001700 (2.9)],    Andlang wægæs on þonæ garan norðæ wearðnæ.
[001800 (2.10)],    Þonon east andlang wæges on hnottan mæræ norþæ weardnæ.
[001900 (2.11)],    Þanon on ða dic.
[002000 (2.11)],    Andlang dic on þæt on bulan mædæ norþæ wæardæ.
[002100 (2.12)],    Þonon on þa brembæl hyrnan.
[002200 (2.12)],    Of þæræ hyrnan on stan mæræ.
[002300 (2.13)],    Þonon to þæn æþænan byrigelsæ on æoccænen upp andlang stremæs on þonæ æwulm.
[002400 (2.14)],    Þonon on wæardæs bæorh.
[002500 (2.15)],    Of þam bæorgæ on hrung putt.
[002600 (2.15)],    Þonon on þa æaldan hola.
[002700 (2.16)],    Of ðam holum æft on þonæ garan suþæ wæardnæ.
[002800 (2.16)],    Þonnæ þæt on tættucan stan.
[002900 (2.17)],    Of þam stanæ on þa æaldan dic.
[003000 (2.17)],    Ðær hit ær onfæng.
