id,text
[000100 (1)],    Ðis synd þa landgemæra into ælfestune.
[000200 (1)],    Ærest of afene in dodda ford.
[000300 (2)],    Of dodda forda in kyninges broc.
[000400 (3)],    Ondlang kyninges broce in mærdic.
[000500 (3)],    From mærdic into bogilawe.
[000600 (4)],    Of bogi lawe to west broce.
[000700 (5)],    Of west broke into cumere.
[000800 (5)],    Of cumere into clæig dunes hale.
[000900 (6)],    Ondlanges sice to hrucge slo.
[001000 (6)],    And swa ondlanges stræt to stræt forda.
[001100 (7)],    And swa ondlonges þære ea eft in dodda ford.
