id,text
[000100 (1)],"Luna prima quicquid uideris, in gaudium erit, et si uideris te uinci, tu tamen uinces omnes inimicos tuos annuente deoswawætswa þu gesihst on blisse bið & gif þu gesihst þe beon ofercumene ofercymst ealle feond þine geunnendum gode."
[000200 (2)],"Luna ii si uideris somnium, nullum effectum habet, nec in animo ponas siue bonum siue malumgif þu gesihst swefnu nane gefremminge hefð na on mode þu asete oððe god oððe yfel."
[000300 (3)],"Luna iii, qualis et secundaealswilc swilce se oðer."
[000400 (4)],"Luna iiii bonum effectum habet, nichil nocetgode gefremminge hæfð naht ne derað."
[000500 (5)],<Luna> v sicut et quartaeallswa se feorþa.
[000600 (6)],"Luna vi, secundum quod uideris, ita tibi fiet. Secretum consilium extraneis noli proferreæfter þam þe þu gesihst swa þe gewyrð digle geþeaht <utlendiscum> nelle þu areccan."
[000700 (7)],"Luna vii quicquid uideris, post multum tempus fietswahwætswa þu gesihst æfter langum timan hit gewyrð."
[000800 (8)],"Luna viii, certa sunt omniagewisse sint ealle."
[000900 (9)],"Luna viiii, inter duos dies euenitbinnan twan dagum gelimpð."
[001000 (10)],"Luna x quicquid somniaueris, nullum effectum malum habetswahwætswa þe swefnast nane gefremmige yfele hæfð."
[001100 (11)],"Luna xi, falsa sunt omnialease sint ealle."
[001200 (12)],"Luna xii, certa sunt omniagewisse sint ealle."
[001300 (13)],"Luna xiii, qualis xiieallswilc."
[001400 (14)],"Luna xiiii, effectum habet breuis temporisgefremminge hæfð scortes timan."
[001500 (15)],"Luna xv, qualis xiiiieallswilc."
[001600 (16)],"Luna xvi, post multum tempus fietæfter langum timan hit gewyrð."
[001700 (17)],"Luna xvii, post dies xi euenietæfter dagum endlufon hit <gelimpð>."
[001800 (18)],"Luna xviii, inter xx dies contingetbinnon twentigum dagum <hit> getimað."
[001900 (19)],"Luna xix, inter dies iiii euenietbinnon dagum feower hit gelimpð."
[002000 (20)],"Luna xx, ne tu dixeris somnium tuum intra dies vii sed obserua certitudinemne þu sege swefn þin binnon dagum seofoðan ac begim gewiss."
[002100 (21)],"Luna xxi, sicut et xxeallswauigessima."
[002200 (22)],"Luna xxii quicquid uideris, certum est ad gaudium pertinereswahwætswa þu gesihst gewiss his to blisse becuman."
[002300 (23)],"Luna xxiii, rixalis contentio inter dies iii euenietsacful geflit binnon dagum þrim gelimpð."
[002400 (24)],"Luna xxiiii quicquid uideris, de salute tua eritswahwætswa þu gesihst be hele þine hit bið."
[002500 (25)],Luna xxv metus futurus inter dies viiiæge towyrd binnon dagum ehta.
[002600 (26)],"Luna xxvi, inter dies uiginti euenietbinnon dagum twentigum hit gelimpð."
[002700 (27)],Luna xxvii sicut et xxvieallswa.
[002800 (28)],"Luna xxviii et xxix, omne gaudium significat et omnem angustiam hilaris aufertealle blisse <tacnað> & ealle angsumnysse bliþe aflemð."
[002900 (29)],Luna xxx infra triduum fiet somnium tuum sine periculo. Amenbinnon þrim dagum gewyrð swefn þin butan frecendnysse.
