id,text
[000100 (1)],    Þis sanden þe landimaren to Mapeldertune.
[000200 (2)],    Arest of elmere up anlang streames on Winterburne on þa dich.
[000300 (3)],    And þanne anlang riscemeres oþ hit cumd to þere alde dich þanne andlang diche foren ongen Wiþig þeuel þanen.
[000400 (4)],    On ruwanþorn.
[000500 (4)],    Of þane þorne.
[000600 (5)],    On sex þorn.
[000700 (5)],    Of sex þorne on anne þorn þinel with Winterburne.
[000800 (6)],    And þanne andland Winterburne on anne water pet.
[000900 (7)],    Of þane pitte.
[001000 (7)],    On stanhecheres ande.
[001100 (7)],    Of stanhecheres ande.
[001200 (7)],    On grenenhille of þa hege reawe onlang heie reawe on hwete cumb.
[001300 (9)],    Anlang cumbes to wþe.
[001400 (9)],    Innen wde.
[001500 (9)],    On anne crundel.
[001600 (9)],    Of þane crundele.
[001700 (10)],    On þe elþen stret.
[001800 (10)],    Of þare streate.
[001900 (10)],    On anne weie to horgate.
[002000 (11)],    Of horgate.
[002100 (11)],    On weritun.
[002200 (11)],    Of wertune.
[002300 (11)],    On limbenlee.
[002400 (11)],    Of limbenlee.
[002500 (12)],    On cinninces dic anlang standene to molenhame.
[002600 (12)],    Of molenhame.
[002700 (13)],    To cellor.
[002800 (13)],    Of cellor.
[002900 (13)],    On windee bergh.
[003000 (13)],    Of þane berghe.
[003100 (13)],    Anlang weies on winterburne ford anlang streames eft on elmere.
