id,text
[000100 (486.1)],KALENDE NOVEMBRIS NATALE OMNIVM SANCTORVM.HALIGE lareowas ræddon þæt seo geleaffulle gelaþung þisne dæg eallum halgum to wurðmynte mærsie. & arwurþlice freolsie. for þan ðe hi ne mihton heora ælcum synderlice freolstide gesettan ne nanum men on andwerdum life nis <heora> ealra nama cuð swa swa iohannes se godspellere on his gastlicere gesihþe. awrat þus cweþende.
[000200 (486.7)],    Ic geseah swa miccle meniu swa nan man geriman ne mæg of eallum þeodum. & of ælcere mægðe standende ætforan godes þrymsetle ealle mid hwitum gyrelum gescrydde healdende palmtwigu on heora handum & sungon mid hluddre stemne.
[000300 (486.11)],    Sy hælu urum gode þe sit ofer his þrymsetle.
[000400 (486.12)],    And ealle englas stodon on ymbhwyrfte his þrymsetles & aluton to gode þus cweþende.
[000500 (486.13)],    Sy urum gode bletsung. & beorhtnys. wisdom. & þancung. & wurðmynt. & strencð on ealra worulda woruld. AMEN.
[000600 (486.16)],    Godes halgan sind englas. & men.
[000700 (486.16)],    Englas sind gastas buton lichaman. þa gesceop se ælmihtiga wealdend on micelre fægernysse him sylfum to lofe & to wuldre & wurþmynte his mægenþrymme on ecnysse.
[000800 (486.19)],    Be þam we forhtiað fela to sprecenne. for þan ðe gode anum is to gewitenne hu heora ungesewenlice gecynd buton ælcere besmitennysse oððe wanunge on ecere hluttornysse þurhwunað.
[000900 (487.22)],    Ðeahhwæðere we oncnawað on halgum gewritum þæt nigon engla werod sind wuniende on heofonlicum þrymme þe næfre nane synne ne gefremodon. þæt teoðe werod þurh modignysse losode & to awyrigedum gastum behwyrfede wurdon. & ascofene of heofenlicere myrhðe. into hellicere susle.
[001000 (487.27)],    Soðlice sume þæra haligra gasta þe mid heora scyppende þurhwunedon to us asende cumað & towearde þing cyþað.
[001100 (487.28)],    Sume hi wyrcað be godes dihte tacna & gelomlice wundra on middanearde.
[001200 (487.30)],    Sume hi sind ealdras gesette þam oþrum englum to gefyllenne þa godcundlican gerynu.
[001300 (487.31)],    Ðurh sumum geset god. & toscæt his domas.
[001400 (487.32)],    Sume hi sind swa micclum to gode geþeodde þæt nane oðre him betweonan ne sind. & hi ðonne on swa micclan maran lufe byrnende beoð swa micclum swa hi godes beorhnysse scearplicor sceawiað.
[001500 (487.34)],    Nu is þes dæg þysum englum arwurþlice gehalgod & eac þam halgum mannum þe ðurh micclum geþingþum fram frymþe middaneardes gode geþugon.
[001600 (487.37)],    Of þisum wæron ærest heahfæderas eawfæste. & wuldorfulle weras on heora life. witegena fæderas. þæra gemynd ne bið forgyten. & heora nama þurhwunað on ecnysse. for þan ðe hi wæron gode gecweme. þurh geleafan. & rihtwisnysse. & gehyrsumnysse.
[001700 (487.41)],    Þysum fyligð þæra witegena gecorennys.
[001800 (487.41)],    Hi wæron godes gesprecan. & þam he æteowode his digelnysse. & hi onlihte mid gife þæs halgan gastes. swa þæt hi wiston þa toweardan þing & mid witigendlicere gyddunge bodedon.
[001900 (487.44)],    Witodlice þa gecorenan witegan mid manegum tacnum & forebicnungum on heora life scinende wæron.
[002000 (487.46)],    Hi gehældon manna untrumnysse. & deadra manna lic to life arærdon.
