id,text
[000100 (1)],    Freode huna æt ocmund tune on mides sumeres messe æuen for þon.
[000200 (1)],    And for þa.
[000300 (1)],    On feower wegas on brunes gewitnesse messepreostes & on ealra þæra preosta.
[000400 (2)],    Birhtric freode hroda æt curi tune on sunnan dæge ofer pentecostenes messe daig on.
[000500 (2)],    Preosta.
[000600 (2)],    Ealra þara hyred preosta & on.
[000700 (3)],    Þys sint þara manna naman ðe man freode for ordgar æt bradan stane ða he læg on adle.
[000800 (3)],    Þæt ys cynsie fram liwtune & godcild of lamburnan & leofric of swuran tune dola wines sunu & eadsige of cyric forda & ælfgyþ of boc lande & smala of ocmund tune & wifman of brada stane & byrhflæd of tref meu tune & ælflæd of clymes tune.
[000900 (3)],    On wynstanes gewytnysse mæsse preostæs & on wulfsies æt lamburnan & on eallra þara hired preosta.
[001000 (4)],"    & ælfgyð of swuran tune & þær his to gewitnysse cynsie preost and goda preost, & ælfric preost, ðe þis ge wryt wrat."
[001100 (4)],    Þis was æt borslea gedon for ordgar.
[001200 (5)],    Eadgifu gefreode ælfgiðe birhsies dohtor hlaf bryttan æt borslea on feower wegas.
[001300 (5)],"    On wynstanes gewittnesse mæssepreostes, & on goda preostes, & on cynstanes goda suna, & on afan."
[001400 (5)],"    Birhtric gefreode æffan æt curritune on brunes gewitnesse mæssepreostes, & on wynstanes preostes, & on ealra þæra hyred preosta."
[001500 (6)],    Eadgyfu gefreode leofrune æt curritune for ordgar on brunes gewittnesse messe preostes & on ealra þæra hyred preosta.
[001600 (7)],    Byrhtric gefreode ribrost & hwite on middes wintres mæsse dæg æt tiwarhel on prudes gewitnysse mæsse preostes.
[001700 (8)],    Eadgyfu gefreode wulfric on feower wegas þrim ucan ær middan sumera.
[001800 (8)],"    On gewittnesse byrhstanes mæsse preostes, & on cynstanes & on clerices þe þis gewrat."
[001900 (9)],    Eadgyfu gefreode wulfwunne on middes sumeres mæsse dæg on wulfnoþes gewitnysse mæsse preostes & on ealra þæra hired preosta.
[002000 (10)],    Eadgyfu gefreode æþelgyfe wuncildes wif on feower wegas on middes sumeres mæsse æfen æt bræg.
[002100 (10)],    On brunes gewittnisse mæsse preostes & on wulfnoðes mæsse preostes & on eallra þæra hyred preosta.
