id,text
[000100 (1)],Interpraetatio nominum ebraicorum et grecorum.
[000200 (1)],Adonai adoneus dominus.
[000300 (2)],Angelus nuntius.
[000400 (3)],Archangelus summus nuntius.
[000500 (4)],Adam omusium terrenus.
[000600 (5)],Abel luctus miserabilis.
[000700 (6)],Amorreum amarum.
[000800 (7)],Abram pater excelsus.
[000900 (8)],Abraham pater multarum gentium.
[001000 (9)],Augustus sollemnis.
[001100 (10)],Aegyptus tribulatio.
[001200 (11)],Agius sanctus.
[001300 (12)],Afertice ablatiuus.
[001400 (13)],Aaron mons fortitudinis.
[001500 (14)],Abdias seruus domini.
[001600 (15)],Ambacuc amplexans.
[001700 (16)],Aggeus sollemnis.
[001800 (17)],Andreas uirilis.
[001900 (18)],Agius petit.
[002000 (19)],Alleluia laudate dominum.
[002100 (20)],Apostolus misus.
[002200 (21)],Apocalipsin reuelatio.
[002300 (22)],Amen uere.
[002400 (23)],Arsis eleuatio.
[002500 (24)],Abdo seruus eius.
[002600 (25)],Achialon uiuens deo.
[002700 (26)],Agar aduena.
[002800 (27)],Aser beatus.
[002900 (28)],Asa tollens.
[003000 (29)],Amalech populus lambens.
[003100 (30)],Athoniel responsio dei.
[003200 (31)],Aoth gloriosus.
[003300 (32)],Abisalon pater pacis.
[003400 (33)],Abba pater.
[003500 (34)],Adsidaflood.
[003600 (35)],Abia pater dominus.
[003700 (36)],Amasias populum tollens.
[003800 (37)],Azarias auxilium dei.
[003900 (38)],Achaz adherens.
[004000 (39)],Ammon fidelis.
[004100 (40)],Achab frater patris.
[004200 (41)],Batholomeus filius suspendentis aquas.
[004300 (42)],Bruchus locusta.
[004400 (43)],Belfegor simulacra.
[004500 (44)],Bethlem domus panis.
[004600 (45)],Beniamin filius dexterae.
[004700 (46)],Bare fulgurans.
[004800 (47)],Baasa pinguido.
[004900 (48)],Bariona filius columbae.
[005000 (49)],Baria breuis.
[005100 (50)],Bucolicon pastorale carmen.
