id,text
[000100 (1.40)],    Ðys sceal on wodnesdæg on þære fifteoðan wucan ofer pentecosten.
[000200 (4.3)],    Ðis sceal on þære wucan æfter þam þe man belycð alleluia.
[000300 (5.1)],    Ðis sceal on frigedæg on þære seofeðan wucan ofer pentecosten.
[000400 (6.17)],    Ðys godspel sceal innan hærefeste to Sancte Iohannes mæssan.
[000500 (6.45)],    Ðis sceal on sæternesdæg ær halgan dæge.
[000600 (7.1)],    Ðys sceal on wodnesdæg on þære þryddan lencten wucan.
[000700 (7.31)],    Ðis godspel sceal on þære þrytteoðan wucan ofer pentecosten.
[000800 (8.1)],    Ðis godspel gebyrað on þære ehtoðan wucan ofer pentecosten.
[000900 (8.27)],    Ðys godspel sceal on Sancte Petres mæssedæge.
[001000 (9.2)],    Ðis sceal on sæterndæg on þære forman fæsten wucan.
[001100 (9.17)],    Ðis sceal to þam ymbrene innan hærefeste on wodnesdæg.
[001200 (9.38)],    Ðis sceal on wodnesdæg on þære nygoðan wucan ofer pentecosten.
[001300 (10.13)],    Ðys sceal on frigedæg on þære syxtan wucan ofer pentecosten.
[001400 (10.17)],    Ðis sceal on wodnesdæg on þære seofeðan wucan ofer pentecosten.
[001500 (10.46)],    Ðys gebyrað on sunnandæg ær halgan dæge.
[001600 (11.1)],    Ðys gebyrað feower wucon ær myddan wintran.
[001700 (11.11)],    Ðis sceal on þone feorðan frigedæg ofer pentecosten.
[001800 (12.13)],    Ðys sceal on þærexxiiiiwucan ofer pentecosten.
[001900 (12.28)],    Ðys godspel sceal on frigedæg on þære twelftan wucan ofer pentecosten.
[002000 (14.1)],    Ðes passio gebyrað on tiwesdæg on þære palmwucan.
[002100 (15.47)],    Ðys godspel gebyrað on easterdæg.
[002200 (16.9)],    Ðys godspel gebyrað on wodnesdæg on þære oðere easter wucan.
[002300 (16.14)],    Ðis sceal on þunresdæg innan þære gangwucan.
