id,text
[000100 (1)],    Ðis syndon þa landgemæra to Myceldefer.
[000200 (1)],    Ærest on hafoc hlinc þonne swa andlang herpaðes on ecgulfes treow.
[000300 (2)],    Þonne andlang herpaðes oð myceldefer.
[000400 (3)],    Þonne andlang myceldefer.
[000500 (3)],    Þonne of myceldefer to ðam pole.
[000600 (4)],    Þonne of ðam pole to næsan byrig.
[000700 (4)],    Þonne of næsan byrig to wæter hlince.
[000800 (5)],    Þonne of wæter hlince to stapola ðorne.
[000900 (6)],    Þonne of stapola ðorne to horgan wege.
[001000 (6)],    Ðonne of horgan wege to forsæðan pylle.
[001100 (7)],    Ðonne of forsæðan pylle to ðyddan þorne.
[001200 (8)],    Ðonne of ðyddan þorne to tettan grafe.
[001300 (8)],    Þonne of tettan grafe to ceortes beorge.
[001400 (9)],    Þonne of ceortes beorge to cleara flode.
[001500 (9)],    Þonne of cleara flode andlang stræte on herwes ham.
[001600 (10)],    Þonne of herwes ham to lin leage.
[001700 (11)],    Ðonne of lin leage to bulloces sole.
[001800 (11)],    Ðonne of bulloces sole to ticces ham.
[001900 (12)],    Þonne ofer ðone feld to bearcelea.
[002000 (12)],    Þonne of bearcelea forð on æp lea.
[002100 (13)],    Þonne of æp lea swa forð on hean hangran<../images/tbar.gif>ofer ðone feld on kendefer.
[002200 (14)],    Þonne andlang kendefer on duddan dune.
[002300 (15)],    Þonne andlang streames to brocenan beorge.
[002400 (15)],    Of brocenan beorge innan ða rode on beaga lea.
[002500 (16)],    Of ðære rode on middeweardan weard hangran.
[002600 (17)],    Of weard hangran swa forð on papan holt suðeweardne.
[002700 (18)],    Þonne on ðæt gemot hus.
[002800 (18)],    Þonne ofer ruwan dune<../images/tbar.gif>eft on hafoc hlinc.
[002900 (20)],"    Þis syndon ða land gemæra to cramburnan, ærest on myceldeferes stream fornangean ðone cyric stede on wynsiges tune andlang streames on waddan ige."
[003000 (22)],    Of waddan ige.
[003100 (22)],    Andlang streames on ðone blacan pol.
[003200 (23)],    Of ðam blacan pole.
[003300 (23)],    On hwelpes dell.
[003400 (23)],    Of hwelpes delle on ðone burnan.
[003500 (24)],    Of ðam burnan norð andlang weges on tuccingc weg.
[003600 (25)],    Of tuccingc wege.
[003700 (25)],    Andlang weges on greatan dic.
[003800 (25)],    Of greatan dic on ruwan beorh.
[003900 (26)],    Of ruwan beorge þurð þone wuda on cealc grafan andlang paðes on frigedæg.
[004000 (27)],    Of frigedæge on horweges norð ende.
[004100 (28)],    Of horweges norð ende andlang weges eastweard on ðone smalan pæð.
[004200 (29)],    Of ðam smalan pæðe ut ðurh cealc grafas on ðone readan pyll.
[004300 (30)],    Of ðam readan pylle andlang fyr innan greatan dic on þæt smale dell.
[004400 (31)],    Of ðam smalan delle ut to lytlan dune on ðæs hundes hylle.
[004500 (32)],    Of ðæs hundes hylle andlang weges on crammere.
[004600 (32)],    Of crammere andlang weges on nanes mannes land.
[004700 (33)],    Of nanes mannes land andlang weges eft innan myceldefer.
[004800 (35)],    Þis syndon ða landgemæra to cuðredes hricgce.
[004900 (35)],    Ærest of ðam readan clife.
[005000 (36)],    In to bican forda andlang weges to winter burnan.
[005100 (36)],    Of winter burnan on ða fearnigan hylle.
[005200 (37)],    Of ðære fearnigan hylle ut on mattuces feld.
[005300 (38)],    Of mattuces felda up to ðam garan on þæt twyslede treow.
[005400 (39)],    Of ðam twysledan treowe to ðam more.
[005500 (39)],    And ofer ðone mor be eastan ðan more on brom burnan.
[005600 (40)],    Andlang brom burnan to syle forda.
[005700 (41)],    Of syle forda eft to bican forda.
[005800 (42)],    Ðis syndon ða land gemæra to deorleage.
[005900 (42)],    Ærest on cysle burnan innan hamele þær cysle burnan ærest in gæð.
[006000 (43)],    Up andlang cysle burnan to wifeles stigele.
[006100 (44)],    Of wifeles stigele on þæt read leafe treow.
[006200 (45)],    Of ðam read leafan treowe on ðone ealdan stocc.
[006300 (45)],    Of ðam stocce be westan burnan on þone grenan weg.
[006400 (46)],    Of ðam grenan wege andlang ðæs smalan paðes to cnollgete.
[006500 (47)],    Of cnollgete on þæt hwite treow.
[006600 (48)],    Of þam hwitan treowe on ðæt norð healde treow.
[006700 (48)],    Of ðam norð healdan treowe to cuntan heale.
[006800 (49)],    Of cuntan heale on ðone lytlan wyll.
[006900 (50)],    Of ðam lytlan wylle forð ofer beorh holt on ða langan byrce.
[007000 (51)],    Of ðære langan byrce innan wohburnan.
[007100 (51)],    Andlang wohburnan to stapol forda.
[007200 (52)],    Up of stapol forda to awelwican.
[007300 (52)],    Of awelwican into ðam holan more.
[007400 (53)],    Andlang ðæs holan mores innan hamele andlang hamele þær cysle burnan gæð into hamele.
[007500 (55)],    Þis syndon ða landgemæra to rige leage.
[007600 (55)],    Ærest on seaxea seað.
[007700 (56)],    Of seaxe seaðe on þone holan æsc.
[007800 (56)],    Of ðam holan æsce on trindeleage.
[007900 (57)],    Of trindeleage on fæstan æc.
[008000 (57)],    Of fæstan æc on eadulfes hamm.
[008100 (58)],    Of eadulfes hamme on ða readan dic.
[008200 (58)],    Of ðære readan dic on þa leage.
[008300 (59)],    Of ðære leage on bær heal.
[008400 (59)],    Of bær heale.
[008500 (59)],    On tæppe leage.
[008600 (60)],    Of tæppe leage eft on seaxeseað.
[008700 (61)],In nomine Jhesu christi.
[008800 (61)],    Þis syndon ðæra syx hida landgemæra æt kendefer.
[008900 (62)],Primitus.
[009000 (62)],    Fram ðære burn stowe.
[009100 (62)],    To ðam stan cistele.
[009200 (63)],Ac deindeon ðone greatan þorn.
[009300 (63)],Indeque.
[009400 (63)],    On bican hyrste to wuda.
[009500 (64)],Sic deincepsto ruwan beorge.
[009600 (64)],Illincqueto ðam widan herpaðe.
[009700 (65)],Sicque promtim.
[009800 (65)],    To beofan stane to norð sceate to wuda.
[009900 (66)],    And ðurh ðone wuda inn on widan dæll middewerd.
[010000 (66)],Ex hoc.
[010100 (67)],    Ut ðurh tigel hangran.
[010200 (67)],Et de postut ðurh trindlea.
[010300 (67)],    Swa andlang ðæs smalan weges to bucgan oran on ða miclan dic.
[010400 (68)],"Sic deniqueandlang dune on west healfe to ðære burn stowe ðe we ær on fruman nemdan, & ða seofan hida æt worðige hyrað to þam hund hidan to myceldefer."
[010500 (71)],    Eall swa ða land gemæra hit on butan belicgceað.
[010600 (72)],    And an wer on ycenan & healf þæt hwite clif & ses syðemyste mylen on winteceastre binnan wealle.
