id,text
[000100 (1)],    Ðis is þara V hida boc æt rimtune þæ Eadred cining gebocode Brihtrice his þegne on ece yrfe.
[000200 (3)],    Ðis synd þa landgemæra To Rimtune.
[000300 (3)],    Ærest on mearh forda upp on hunig broces stream of beorhtulfes ge mær dic.
[000400 (4)],    Ðonon suð on þa dic of ða west langan dic.
[000500 (5)],    Of þære dic on wændan mæres lace.
[000600 (6)],    Þonon on mor dic.
[000700 (6)],    Æft of mor dic norð on wendan beorges hearpað.
[000800 (7)],    Of þam hearpaðe on wiðig leas wyrtruman ofer cattes flot on eatan beares wyrtruman.
[000900 (8)],    Þonon east oþ oslaces leas eastende norð be wyrttruman on ða eastlangan dicwale.
[001000 (9)],    Oðða ealdan dic westewearde.
[001100 (10)],    Þonon east on dic oþ heo wend norð on hig broces stream þonon æft upp andlang streames on mæreforð neoðo weardne.
[001200 (12)],    Þonon norð andlang dic utt þurh wynna wudu on stroð norðwearð.
[001300 (13)],    Þonon east on þone mær hagan.
[001400 (13)],    Andlang hagan suþ on feld on wyrttruman oþ wederan grafes suð ende.
[001500 (14)],    Þonne west andlang hear poðes suð on þa ealdan dic æft on mer forð.
