id,text
[000100 (1)],    On anre nihta eald mona & onXXIXscinðIIIIpricena lengce.
[000200 (2)],    On twigra nihta eald mona & onXXVIIIscinð ane tid & III pricen.
[000300 (3)],    OnIIInihta eald mona & onXXVIIscinð twa tida &IIprican.
[000400 (4)],    OnIIIInihta eald mona & onXXVIscinð þreo tida &Iprica.
[000500 (5)],    OnVnihta eald mona & onXXVscinð feower tida.
[000600 (6)],    OnVInihta eald mona & onXXIIIIscinð feower tida &IIIIpricena.
[000700 (7)],    OnVIInihta eald mona & onXXIIIscinð fif tida &IIIpricena.
[000800 (8)],    OnVIIInihta eald mona & onXXIIscinð syx tida &IIprican.
[000900 (9)],    OnIXnihta eald mona & onXXIscinð seofon tida &Iprica.
[001000 (10)],    OnXnihta eald mona & onXXscinð eahta tida.
[001100 (11)],    OnXInihta eald mona & onXIXscinð eahta tida &IIIIpricena.
[001200 (12)],    OnXIInihta eald mona & onXVIIIscinð nigon tida &IIIpricena.
[001300 (13)],    OnXIIInihta eald mona & onXVIIscinðXtida &IIprica.
[001400 (14)],    OnXIIIInihta eald mona & onXVIsunðXItida &Iprica.
[001500 (15)],    OnXVnihta eald mona scinðXIItida.
