id,text
[000100 (1)],    Frige mec frodum wordum.
[000200 (1)],"    Ne læt þinne ferð onhælne, degol þæt þu deopost cunne."
[000300 (2)],"    Nelle ic þe min dyrne gesecgan, gif þu me þinne hygecræft hylest ond þine heortan geþohtas."
[000400 (4)],    Gleawe men sceolon gieddum wrixlan.
[000500 (4)],"    God sceal mon ærest hergan fægre, fæder userne, forþon þe he us æt frymþe geteode lif ond lænne willan: he usic wile þara leana gemonian."
[000600 (7)],"    Meotud sceal in wuldre, mon sceal on eorþan geong ealdian."
[000700 (8)],"    God us ece biþ, ne wendað hine wyrda ne hine wiht dreceþ, adl ne yldo ælmihtigne; ne gomelað he in gæste, ac he is gen swa he wæs, þeoden geþyldig."
[000800 (12)],"    He us geþonc syleð, missenlicu mod, monge reorde."
[000900 (14)],    Feorhcynna fela fæþmeþ wide eglond monig.
[001000 (15)],"    Eardas rume meotud arærde for moncynne, ælmihtig god, efenfela bega þeoda ond þeawa."
[001100 (18)],"    Þing sceal gehegan frod wiþ frodne; biþ hyra ferð gelic, hi a sace semaþ, sibbe gelærað, þa ær wonsælge awegen habbað."
[001200 (22)],"    Ræd sceal mid snyttro, ryht mid wisum, til sceal mid tilum."
[001300 (23)],    Tu beoð gemæccan; sceal wif ond wer in woruld cennan bearn mid gebyrdum.
[001400 (25)],"    Beam sceal on eorðan leafum liþan, leomu gnornian."
[001500 (27)],"    Fus sceal feran, fæge sweltan ond dogra gehwam ymb gedal sacan middangeardes."
[001600 (29)],"    Meotud ana wat hwær se cwealm cymeþ, þe heonan of cyþþe gewiteþ."
[001700 (31)],"    Umbor yceð, þa æradl nimeð; þy weorþeð on foldan swa fela fira cynnes, ne sy þæs magutimbres gemet ofer eorþan, gif hi ne wanige se þas woruld teode."
[001800 (35)],"    Dol biþ se þe his dryhten nat, to þæs oft cymeð deað unþinged."
[001900 (36)],"    Snotre men sawlum beorgað, healdað hyra soð mid ryhte."
[002000 (37)],"    Eadig bið se þe in his eþle geþihð, earm se him his frynd geswicað."
[002100 (38)],"    Nefre sceal se him his nest aspringeð, <nyde> sceal þrage gebunden."
[002200 (39)],    Bliþe sceal bealoleas heorte.
[002300 (39)],"    Blind sceal his eagna þolian, oftigen biþ him torhtre gesihþe."
[002400 (40)],"    Ne magon <hi> tunglu bewitian, swegltorht sunnan ne monan; þæt him biþ sar in his mode, onge þonne he hit ana wat, ne weneð þæt him þæs edhwyrft cyme."
[002500 (43)],"    Waldend him þæt wite teode, se him mæg wyrpe syllan, hælo of heofodgimme, gif he wat heortan clæne."
[002600 (45)],    Lef mon læces behofað.
[002700 (45)],"    Læran sceal mon geongne monnan, trymman ond tyhtan þæt he teala cunne, oþþæt hine mon atemedne hæbbe, sylle him wist ond wædo, oþþæt hine mon on gewitte alæde."
