id,text
[000100 (1)],    Ærest of smalan wylle east be heafdan be ðan gemære ðæt hit cymð innan cealcseaðes weg.
[000200 (3)],    And swa andlang weges innan Aculfes dene.
[000300 (3)],    Andlang dene ðæt on fildena wuduweg.
[000400 (4)],    Andlang weges ðæt on bryda beorh.
[000500 (5)],    Middeweardne of ðan beorge andlang dene on waddene.
[000600 (6)],    Andlang waddene on wyrðe.
[000700 (6)],"    Of wyrðe andlang weges to hean lincan, to rugan hegcan."
[000800 (8)],    Swa andlang hegeræwe on Abban wylle.
[000900 (9)],    Ðannon eft on smalan wylle.
[001000 (9)],    Ðis sind ðas wudes gemæra ðe to ðam lande gebyriað.
[001100 (10)],"    Ðæt is, ærest andlang æcerweges on hreodslæd."
[001200 (11)],    Andlang slædes on gegandene.
[001300 (12)],"    Andlang dene ðæt on geganlege, eastewearde of ðære lege andlang burhslædes on burhwege."
[001400 (14)],    Ðanon on hageweg ut on ðæne feld.
[001500 (14)],    And swa þwyres ofer fernfeld on Wynstanes ham.
[001600 (15)],    Of ðan hamme a be wurtruman ðæt eft on ðone æcerweg.
