id,text
[000100 (1)],    Ðis synd þa landgemæru to hal hagan wudes & feldes<../images/tbar.gif>is ærest æt þæs bernes ende æt þæs wæteres sprynge.
[000200 (2)],    Æfter þam wætere into hallinga homme.
[000300 (3)],    Of þam homme into rames cumbe.
[000400 (3)],    Æfter þam grenan wege into þære mylnstige.
[000500 (4)],    Of þære mylen stige into cyles dene to þam haran stane.
[000600 (5)],    Of þam stane into scobbe stane.
[000700 (5)],    Of scobbe stane suþ to þam lytlan beorge.
[000800 (6)],    And swa suþ ofer turcendene into þam crum dæle.
[000900 (7)],    Of þam crum dæle suþ & west to þære ealdan dic.
[001000 (8)],    And II æceras wið utan.
[001100 (8)],    And swa west wið þan heafdan.
[001200 (8)],<../images/tbar.gif>hit cymð to þære ealdan dune.
[001300 (9)],    Andlang dune west<../images/tbar.gif>hit cymeð into dina more.
[001400 (10)],    Of dina more into hehstanes pytte.
[001500 (10)],    Of hehstanes pytte eastward east weard bi þam heafdan to þam hæðenan byrigelse wiþ heallinga weallan.
[001600 (12)],    Swa east ofer þa sealt stræt.
[001700 (12)],    To þam crundælan.
[001800 (13)],    Of þam crundælan bi þam heafdan.
[001900 (13)],    To þæs bernes ende.
[002000 (14)],    Ðis is þæs wudes gemære ærest of hram broces forda svþ<../images/tbar.gif>hit cymeþ to þam slæde.
[002100 (15)],    Of þam slæde þæt hit cymþ to bacga slæde.
[002200 (16)],    Of þam slæde<../images/tbar.gif>hit cymeð up to þam hrycge.
[002300 (16)],    Of þam hrycge west þæt hit cymeþ to þam lytlan sceagan.
[002400 (17)],    And swa west ofer þa salt stræte.
[002500 (18)],    To þæs wudes efese west swa þæt hit cumeð to þære hwitan dic.
[002600 (19)],    And swa adun ofer þa ecge<../images/tbar.gif>hit cymð to crimes hylle.
[002700 (19)],    Of grimes hylle<../images/tbar.gif>hit cymþ to sponwælle hæfdan.
[002800 (20)],    And swa west<../images/tbar.gif>hit cymð to þære bradan ac.
[002900 (21)],    Of þære bradan ac<../images/tbar.gif>hit cymð to þære wohgan apeldran.
[003000 (22)],    Þanon norð rihte<../images/tbar.gif>hit cymeþ to þære haran apeldran to þam broke.
[003100 (23)],    Æfter þam broce<../images/tbar.gif>hit cymð to þam gemyþan.
[003200 (23)],    Of þam gemyþan eastriht<../images/tbar.gif>hit cymeþ to Buddinc wican eastrihte.
[003300 (24)],    Swa ut of þam wudu.
[003400 (25)],    Of þæs wudes efese.
[003500 (25)],<../images/tbar.gif>hit cymeþ to sibbe stapele.
[003600 (26)],    Of sibbe stapole æfter þam slæde<../images/tbar.gif>hit cymeþ to þeofa dene.
[003700 (26)],    And swa eastriht be þam wuda.
[003800 (27)],<../images/tbar.gif>hit cymeð to mær apeldran.
[003900 (27)],    And swa æfter þa norðmæstan port weig.
[004000 (28)],<../images/tbar.gif>hit cymð eft into ramforda.
[004100 (29)],    Ðis his þa londgemæra of halhegan into wontes forda.
[004200 (29)],    Of wontes forda in wontes dic.
[004300 (30)],    Of wontes dic in Ceor.
[004400 (30)],    Of þa Ceore in cisburne.
[004500 (31)],    Of cisburne in cattes stycc.
[004600 (31)],    Of cattes stycce in grene weg onlong þæs grene weges in þreom ac.
[004700 (32)],    Of þreom ac.
[004800 (32)],    In gundes stige.
[004900 (33)],    Of gundes stige in neowe heg.
[005000 (33)],    Æfter þæm neowe hege þæt cyme in laure.
[005100 (34)],    Æfter laure<../images/tbar.gif>cyme in lauric.
[005200 (34)],    Æfter lauric<../images/tbar.gif>cyme in balde næsces ford.
[005300 (35)],    Of balde næsces forde in þa wærriht ac.
[005500 (36)],    Of<../images/tbar.gif>wærriht ac bi<../images/tbar.gif>wadlond.
[005600 (36)],    Of þa wadlonde in gearri ford.
[005700 (37)],    Of gearri ford in bradi burne.
[005800 (37)],    Of brade burne in þa alde dic.
[005900 (38)],    Of þære alde dic in sice æt halheogan betweonen griman & halheogan in wær legan.
[006000 (39)],    Of pærlega in sæferne stream.
[006100 (40)],    Ðis synd þa londgemæra in halheogan on west half sæferne.
