id,text
[000100 (1)],    Ðis sind ða landgemære to Ambreslege.
[000200 (1)],    Ærest up of Sæfyrne on Lincumb.
[000300 (2)],    Of Lincumbe on Geofandene.
[000400 (3)],    Of Geofandene on mære dic.
[000500 (3)],    Andlang dice on sænceanes.
[000600 (4)],    Of sænceanes on Uffanheales.
[000700 (4)],    Of Uffanheale on mære broc.
[000800 (5)],    Andlang mære broc on Douerdæle.
[000900 (6)],    Andlang Douerdæles on Salewerpan.
[001000 (6)],    Andlang Salewerpan ut on Sæfyrne.
[001100 (7)],    Up andlang Sæfyrne ðæt eft up on Lincumbe ðer it er aras.
