id,text
[000100 (1)],"statuit, firmauit vel prædestinauit<foresette>."
[000200 (2)],insistereon.
[000300 (3)],regiokynedome.
[000400 (4)],"ambosbegen, butu."
[000500 (5)],auricolorgyldenhiwe.
[000600 (6)],furoreswodnysse.
[000700 (7)],perueniatbecume.
[000800 (8)],erratisgedwolum.
[000900 (9)],suasitspeon.
[001000 (10)],uentosawindbere.
[001100 (11)],pupimsteorsetl.
[001200 (12)],proram<ankersetl>.
[001300 (13)],subulic<swanas>.
[001400 (14)],ciborummetta.
[001500 (15)],tondentmawaþ.
[001600 (16)],subigantunderhnigan.
