id,text
[000100 (1)],"Horalogium, Horarum breue inchoat en hic.OnVIII kalend Ianuariiþæt byð on cristes mæsse dæg byð seo sceadu to underne & to none seofon & twentigoþan healfes fotes & to middæge feower & twentig."
[000200 (2)],    OnVIII idus Ianuariiþæt ys on þone twelftan dæg byð seo sceadu to underne & to noneXXVfota & to middægeXXII.
[000300 (3)],    OnXII kalend Februariibið seo sceadu to underne & to none an & twentig fota & to middæge ehtatyne & lytle mare.
[000400 (4)],    OnII non Februariibyð seo sceadu to underne & to none ehta teoþan healfes fotes & to middæge fiftyne.
[000500 (5)],    OnXII kalend Martiibið seo sceadu to underne & to none fiftyne fota & to middæge twelfe.
[000600 (6)],    OnII non Martiibið seo sceadu to underne & to none þreottyne fota & to middæge teoþan hielfes.
[000700 (7)],    OnXII kalend Aprilisþæt is emnihte byð seo sceadu to underne & to none endlufon fota & to middæge nigoþan healfes.
[000800 (8)],    Onnon Aprilisbið seo sceadu to underne & to none teoðan healfes fotes lang & to middæge forneah seofun.
[000900 (9)],    OnXII kalend Maiibyð seo sceadu to underne & to none ehta fota & lytel eaca & to middæge forneah syx.
[001000 (10)],    OnII non Maiibyþ seo sceadu to underne & to none forneah ehta fota & to middæge fiftan healfes.
[001100 (11)],    OnXII kalend Iuniibið seo sceadu to underne & to none seofon fota & to middæge feower.
[001200 (12)],    Onkalend Iuniibið seo sceadu to underne & to none lytle lengre þonne seofon fota & to middæge feower.
[001300 (13)],    Onidus Iuniibið seo sceadu to underne & to none ehtoðan healfes fotes lang & to middæge feower.
[001400 (14)],    OnVIII kalend IVLIþæt ys on Iohannes mæsse dæg bið seo sceadu to underne & to none wel neh ehta fota & to middægIIII.
[001500 (15)],    OnII non IVLIbið seo sceadu to underne & to none eahta fota & to middæge lytle mare þonne feower.
[001600 (16)],    OnXII kalend Agvstibið seo sceadu to underne & to none ehta fota & lytle mare & to middæge fiftan healfes.
[001700 (17)],    OnVIII ID Agvstibið seo sceadu to underne & to none nigoþan healfes fotes lang & to middæge lytle mare þonneV.
[001800 (18)],    Onduodecima kalend Septembrisbið seo sceadu to underne & to none nigun fota & to middæge syx.
[001900 (19)],    Onnon Septembrisbið seo sceadu to underne & to none endleftan healfes fotes lang & to middæge seofon.
[002000 (20)],    OnXII kalend Octobrisþæt ys emnihte bið seo sceadu to underne & to none twelf fota lang & to middæge nigun.
[002100 (21)],    OnII non Octobrisbið seo sceadu to underne & to none feowertyne fota & to middæge endlufon.
[002200 (22)],    OnXII kalend Novembrisbið seo sceadu to underne & to none syxtyne fota lang & lytle mare & to middægeXIII.
[002300 (23)],    Onnon Novembrisbið seo sceadu to underne & to none nigontyne fota & lytle mare & to middæge seofontyne.
[002400 (24)],    OnXII kalend Decembrisbið seo sceadu to underne & to none forneah feower &XXfota & to middæge an & twentig.
[002500 (25)],    OnIIII none Decembrisbið seo sceadu to underne & to non syx &XXfota & to middæge þreo & twentig.
[002600 (26)],    OnXIX kalend Ianuariibið seo sceadu to underne & to none seofon & twenti fota & to middæge fif & twentig forneah.
