id,text
[000100 (1)],compensatio remuneratiowiðerlean.
[000200 (2)],"discerpo, i dilanioic slit."
[000300 (3)],intibusi cicometa.
[000400 (4)],narripit neripitne neadnæde ne oðbræd.
[000500 (5)],oceanus maregarsecg.
[000600 (6)],procliuum non planumforðheald.
[000700 (7)],"prærogatiua, i promissa gratia beneficiumfrumgifu<../images/lbar.gif>sunderweorðmynt."
[000800 (8)],fimas fisurasi cina.
[000900 (9)],"ruga, i contractio pellisriuelung."
[001000 (10)],zelumæmend.
[001100 (11)],in medioinan middan.
