id,text
[000100 (1)],    Ðis synd þa landgemæra into wican.
[000200 (1)],    Ærest of temede ge myðan andlang temede in wynnabæces ge myðan.
[000300 (2)],    Of wynna bæce in wuda mor.
[000400 (3)],    Of wuda more in wætan sice.
[000500 (3)],    Of þam wætan sice in þa bakas.
[000600 (4)],    And of þam bakan in þa ealdan dic.
[000700 (4)],    Of ðære ealdan dic in secges mere.
[000800 (5)],    And of secges mere in þes pulles heafod.
[000900 (5)],    Andlong to þornbrycge.
[001000 (6)],    Of þornbryccge in kadera pull.
[001100 (6)],    Of kadera pulle in beka brycge.
[001200 (7)],    Of becha brycge in forewardan hipes mor.
[001300 (7)],    Of þam more innon coforð broc.
[001400 (8)],    Of þam broke innon þone hagan.
[001500 (8)],    Æfter þam hagan innon kett.
[001600 (9)],    Of kette in þa hlawas of þam hlawan in Lawern.
[001700 (10)],    Of Lawerne in<../images/tbar.gif>atsic.
[001800 (10)],    And æfter þam sice.
[001900 (10)],    Innon þa scipac.
[002000 (11)],    And of þære scipac in þa gratan æspan.
[002100 (11)],    And swa in<../images/tbar.gif>hreade sloh.
[002200 (12)],    Of þam slo innon þa hlawas.
[002300 (12)],    And of þam hlawan in fif acana weg.
[002400 (12)],    And æfter þam wege innon þa fif æcc.
[002500 (13)],    Of þam acan innon ðrim gemæran.
[002600 (14)],    Of þrim gemæran in lacge burnan.
[002700 (14)],    Of ðære burnan to mila stane.
[002800 (15)],    Of þam stane on þa haran apeltreo.
[002900 (15)],    Of þære apeltreo innon doferic.
[003000 (16)],    Æfter doferice in sæferne & andlang sæferne in temede muðan.
