id,text
[000100 (1)],    Þis is þaraIIIhida boc æt WordigeDonum regisAðulfi.
[000200 (3)],    Þis synd þa landgemæra to Wordige þæt is of icenan andlang þæra dic up to þære hylle.
[000300 (4)],    Of þære hylle andlang þære dic.
[000400 (4)],    Eft sona up to heafod stoccan.
[000500 (5)],    Of heafod stocca andlang stræt to lusan þorne.
[000600 (6)],    Of lusan þorne to deopan delle up to kinges stane.
[000700 (6)],    Fram kincges stane up to holan stane.
[000800 (7)],    Of holan stane up to fyrd geate.
[000900 (8)],    Of fyrd geate to wic herpaðe.
[001000 (8)],    Andlang wic herpæðes æft to kynges stane.
[001100 (9)],    Of kynges stane to ysan pyttan.
[001200 (9)],    Of isan pyttan to twelf ækeran.
[001300 (10)],    Of twelf ækeran ut ford bufon scortan hlince æt þæs furlanges ende.
[001400 (11)],    And swa forð to þære byrig and swa into hydiburnan.
