id,text
[000100 (1)],    On þone haligan easteræfen gange man to nones to cyrican and halige mann ærest þone tapor myd þysse rædincgeExultet iam Angelica turba celorumon rædincge wysan.
[000200 (2)],"    Ðonne cymst to þam endunga, þonne cweð þu be sonePer omnia sæcula sæculorum Amen Sursum corda."
[000300 (3)],    And swa þone prefatio oþ ende.
[000400 (3)],"    Þonne þæt sy gedon, þonne ræde man þa rædincgeIn principio creauit deus."
[000500 (4)],    And þaræfter þis gebedOremus Deus qui mirabiliter.
[000600 (4)],    Ðonne æfter þisse collectan oðer rædincgFactum est.
[000700 (4)],    Ðonne þisne canticCantemus.
[000800 (5)],    Ðonne þis gebedDeus cuius antiqua.
[000900 (5)],    Þonne rædincgAdprehendent.
[001000 (5)],    Ðonne canticUinea facta est.
[001100 (5)],    Ðonne þis gebedDeus qui nos ad celebrandum.
[001200 (6)],    Ðonne rædincghec est hereditas.
[001300 (6)],    Þonne þis gebedDeus qui ecclesiam tuam.
[001400 (6)],    Þonne trahtSicut ceruus.
[001500 (6)],    Ðonne þys gebedConcede quæsumus.
[001600 (7)],    Efter þisse geendunge singe mann seofanfealde letanias ætforan ðam altare and þæræfter gange se mæssepreost to ðam fanthalgunge mid fiffealdum letanian.
[001700 (8)],"    Þonne se fanthalgung beo gedon, þonne rime man þrifealde letanias."
[001800 (9)],    And þonneGloria in excelsis deo.
[001900 (10)],    And þonne pistol and alleluia and trahtLaudate dominum.
[002000 (11)],    And þonne godspell.
[002100 (12)],    And swa geendedum þære mæssan synge manmagnificatmid þam antemneUespere autem sabbati.
[002200 (13)],    And mid anre collectan beluce ða mæssan and cweðeIte missa est Deo gratias.
