id,text
[000100 (1)],    Þis sand þe landes imare at hamtune.
[000200 (1)],    Arest of hefdeswelle on minnen linc.
[000300 (2)],    Of minnene linche.
[000400 (2)],    On litiges heuede.
[000500 (2)],    Of litiges heuede.
[000600 (3)],    Anlang diche on sture at oxene bricge unen up anlang sture at sudwde.
[000700 (4)],    Þannen.
[000800 (4)],    Of þane hegen.
[000900 (4)],    Of þane hegen.
[001000 (4)],    To dich.
[001100 (5)],    Þanen anlang dich.
[001200 (5)],    Ouer cinerget mor.
[001300 (5)],    On þane mapelder.
[001400 (5)],    Of þane mapeldere be þane akere heueden on chelbrichtes dich.
[001500 (6)],    Anlang cuterget mores on þane stream anlang streames.
[001600 (7)],    On adwines imare þat eft on efdeswelle suthward.
