id,text
[000100 (1)],    Ðis syd þa landgemere to alresforda.
[000200 (1)],    Erest up of cendefer andlang mearce on þa witan dic.
[000300 (2)],<../images/tbar.gif>andlang dic on mearc weg andland weges on þer dene.
[000400 (3)],"    On þer dene on smalandene, of smalandene andlang hlinces on bucgen oran."
[000500 (4)],"<../images/tbar.gif>ford andlang wyrtwale on þa rode, andlang rode on wilames ord."
[000600 (5)],    Þonon on spreot mere þonon on þo twibutme del.
[000700 (6)],"    Þonon on beran delle, on mint mere."
[000800 (6)],"    Of mintmere on feldene, þonne andlang feldene on þone hagan."
[000900 (7)],    Þonne andlang hagan on grem meres syðle.
[001000 (8)],    Þonon andlang hagan on bocmeres syðle.
[001100 (9)],    Of bocmeres shiðle on hamer dene gat.
[001200 (9)],"    Þonne non on hrombmescumbes geat, of hramnescumbes geate on dun shihle."
[001300 (11)],    Of dun shihle andlang mearce ut at ricgsceate.
[001400 (11)],<../images/tbar.gif>andlang mearce to dregtune on þane ford.
[001500 (12)],    Of ðan forda on wuda ford<../images/tbar.gif>up of þan forda andlang mearce on þane garan uf werðne.
[001600 (13)],    Of þan garan nord ofer þast ret.
[001700 (14)],    Andlang mearce on þa æwylmas andlang wylla on ticceburnan þonne andlang streames on iccenan.
[001800 (16)],    Andlang icenan on þer cendefer ut scyt.
[001900 (16)],    Þonne up andlang cendefer oð þar hit on feng.
