id,text
[000100 (119.4)],inseparuntþem ascadendum.
[000200 (117.13)],inpulsus versatus sumascoben afeoll.
[000300 (143.13)],fecundaeberende.
[000400 (37.6)],"plagae vestigia, cicatricesdolgsuaþhe."
[000500 (41.8)],cataracteforscetacataracte aquam concludunt.
[000600 (9.10)],in oportunitatibuson geheplicnissum.
[000700 (134.13)],memorialegemyndelic.
[000800 (127.3)],novella olivarumþa gingan eletriowqui fructuferens <est>.
[000900 (37.9)],rugiebamgranode<../images/lbar.gif>asten.
[001000 (111.10)],dentibus suis fremetgrimmeþ.
[001100 (143.13)],promptuariahordern.
[001200 (130.2)],ablactatusfrom milcum adoen.
[001300 (120.3)],obdormietonhrernisse.
[001400 (34.14)],conplacebamquemde.
[001500 (106.34)],in salsilaginemon <saltne> mersc.
[001600 (108.29)],diploidesciccing <tuifealdum>.
[001700 (128.4)],concidetsliet.
[001800 (125.4)],torrens in austrosmolt regn.
[001900 (125.4)],australissuþrador.
[002000 (36.14)],tetenderunt arcemtinde bogan.
[002100 (106.29)],in auramin wedr.
[002200 (136.2)],in salicibuson welgum.
[002300 (119.5)],incolatus meusmin wrecscype.
