id,text
[000100 (0.1)],"    Ðus ælfred us ealdspell reahte, cyning Westsexna, cræft meldode, leoðwyrhta list."
[000200 (0.3)],"    Him wæs lust micel ðæt he ðiossum leodum leoð spellode, monnum myrgen, mislice cwidas, þy læs ælinge ut adrife selflicne secg, þonne he swelces lyt gymð for his gilpe."
[000300 (0.8)],"    Ic sceal giet sprecan, fon on fitte, folccuðne ræd hæleðum secgean."
[000400 (0.10)],    Hliste se þe wille.
[000500 (1.1)],"    Hit wæs geara iu ðætte Gotan eastan of Sciððia sceldas læddon, þreate geþrungon þeodlond monig, setton suðweardes sigeþeoda twa; Gotena rice gearmælum weox."
[000600 (1.6)],"    Hæfdan him gecynde cyningas twegen, Rædgod and Aleric; rice geþungon."
[000700 (1.8)],"    Þa wæs ofer Muntgiop monig atyhted Gota gylpes full, guðe gelysted, folcgewinnes."
[000800 (1.10)],    Fana hwearfode scir on sceafte.
[000900 (1.11)],"    Sceotend þohton Italia ealle gegongan, lindwigende."
[001000 (1.13)],"    Hi gelæstan swua efne from Muntgiop oð þone mæran wearoð þær Sicilia sæstreamum in, eglond micel, eðel mærsað."
[001100 (1.17)],"    Ða wæs Romana rice gewunnen, abrocen burga cyst, beadurincum wæs Rom gerymed."
[001200 (1.19)],    Rædgot and Aleric foron on ðæt fæsten; fleah casere mid þam æþelingum ut on Grecas.
[001300 (1.22)],"    Ne meahte þa seo wealaf wige forstandan Gotan mid guðe; giomonna gestrion sealdon unwillum eþelweardas, halige aðas."
[001400 (1.25)],    Wæs gehwæðeres waa.
[001500 (1.26)],"    Þeah wæs magorinca mod mid Grecum, gif hi leodfruman læstan dorsten."
[001600 (1.28)],    Stod þrage on ðam.
[001700 (1.28)],"    Þeod wæs gewunnen wintra mænigo, oðþæt wyrd gescraf þæt þe Ðeodrice þegnas and eorlas heran sceoldan."
[001800 (1.31)],"    Wæs se heretema Criste gecnoden, cyning selfa onfeng fulluhtþeawum."
[001900 (1.33)],    Fægnodon ealle Romwara bearn and him recene to friðes wilnedon.
[002000 (1.35)],"    He him fæste gehet þæt hy ealdrihta ælces mosten wyrðe gewunigen on þære welegan byrig, ðenden god wuolde þæt he Gotena geweald agan moste."
[002100 (1.39)],    He þæt eall aleag.
[002200 (1.40)],    Wæs þæm æþelinge Arrianes gedwola leofre þonne drihtnes æ.
[002300 (1.42)],"    Het Iohannes, godne papan, heafde beheawon; næs ðæt hærlic dæd."
[002400 (1.44)],    Eac þam wæs unrim oðres manes þæt se Gota fremede godra gehwilcum.
[002500 (1.46)],"    Ða wæs ricra sum on Rome byrig ahefen heretoga, hlaforde leof, þenden cynestole Creacas wioldon."
[002600 (1.49)],"    Þæt wæs rihtwis rinc, næs mid Romwarum sincgeofa sella siððan longe."
[002700 (1.51)],"    He wæs for weorulde wis, weorðmynða georn, beorn boca gleaw; Boitius se hæle hatte se þone hlisan geþah."
[002800 (1.54)],    Wæs him on gemynde mæla gehwilce yfel and edwit þæt him elðeodge kyningas cyðdon.
[002900 (1.56)],"    Wæs on Greacas hold, gemunde þara ara and ealdrihta þe his eldran mid him ahton longe, lufan and lissa."
[003000 (1.59)],"    Angan þa listum ymbe ðencean þearflice, hu he ðider meahte Crecas oncerran, þæt se casere eft anwald ofer hi agan moste."
[003100 (1.63)],"    Sende ærendgewrit ealdhlafordum degelice, and hi for drihtne bæd ealdum treowum, ðæt hi æft to him comen on þa ceastre, lete Greca witan rædan Romwarum, rihtes wyrðe lete þone leodscipe."
