id,text
[000100 (297.1)],incipivnt nomina mvltarvm rervm anglice.
[000200 (297.3)],nomina.
[000300 (297.4)],"Deus omnipotens, þæt is god ælmihtig, se wæs æfre unbegunnen and æfre bið ungeendod."
[000400 (297.5)],caelumheofen.
[000500 (297.6)],angelusengel.
[000600 (297.6)],archangelusheahengel.
[000700 (297.6)],stellasteorra.
[000800 (297.7)],solsunne.
[000900 (297.7)],lunamona.
[001000 (297.7)],firmamentumrodor.
[001100 (297.7)],cursusryne.
[001200 (297.8)],mundusoððecosmusþæt is middaneard.
[001300 (297.8)],tellusoððeterraþæt is eorðe.
[001400 (297.8)],humusmolde.
[001500 (297.9)],mareoððeaequorþæt is sæ.
[001600 (297.9)],pelaguswidsæ.
[001700 (297.9)],oceanumgarsecg.
[001800 (297.10)],homomann.
[001900 (297.10)],masoððemasculusþæt is werhades mann.
[002000 (297.11)],feminawifhades mann.
[002100 (297.11)],sexuswerhad oððe wifhad.
[002200 (297.12)],nomina membrorvm.
[002300 (297.13)],"Membruman lim,membrama lima."
[002400 (297.13)],"<caput>heafod,capitama heafda."
[002500 (297.14)],uertexhnoll.
[002600 (297.14)],cerebrumbrægen.
[002700 (297.14)],ceruixhnecca.
[002800 (297.15)],collumswura.
[002900 (297.15)],fronsforeweard heafod.
[003000 (297.15)],nasusoððenarisþæt is nosu.
[003100 (298.1)],"capillushær,capillima hæra."
[003200 (298.1)],caessariesfex.
[003300 (298.1)],comalocc.
[003400 (298.2)],"auriseare,auresma earena."
[003500 (298.2)],"timpusþunwenge,timporama."
[003600 (298.3)],maxillahleor.
[003700 (298.3)],faciesansyn.
[003800 (298.3)],superciliumoferbruwa.
[003900 (298.3)],palpebraebræwas.
[004000 (298.4)],"oculuseage,oculima."
[004100 (298.4)],pupillaseo.
[004200 (298.4)],osmuð.
[004300 (298.5)],ossban.
[004400 (298.5)],medullamearh.
[004500 (298.5)],"labiumweler,labiama."
[004600 (298.6)],"denstoð,dentesma toða."
[004700 (298.6)],linguatunge.
[004800 (298.6)],palatumgoma.
[004900 (298.6)],gutturþrotu.
[005000 (298.7)],mentumcinn.
[005100 (298.7)],barbabeard.
[005200 (298.7)],pectusbreost.
[005300 (298.7)],corheorte.
[005400 (298.8)],pulmoneslungena.
[005500 (298.8)],iecurlifer.
[005600 (298.8)],felgealla.
[005700 (298.8)],stomachusmaga.
[005800 (298.9)],splenmilte.
[005900 (298.9)],adepsrysel.
[006000 (298.9)],aruina<ungel><vel>smera.
[006100 (298.10)],"uiscusinnoð,uiscerama."
[006200 (298.10)],extaþearmas.
[006300 (298.10)],sanguisblod.
[006400 (298.11)],caroflæsc.
[006500 (298.11)],cutishyd.
[006600 (298.11)],pellisfell.
[006700 (298.11)],scapulasculdra.
[006800 (298.11)],dorsumhrycg.
[006900 (298.12)],uenterwamb.
[007000 (298.12)],"brachiumearm,brachiama."
[007100 (298.13)],ulnaelboga.
[007200 (298.13)],manushand.
[007300 (298.13)],"digitusfinger,digitima."
[007400 (298.13)],"unguisnægel,unguesma."
[007500 (298.14)],pollexðuma.
[007600 (298.14)],indexscytefinger.
[007700 (298.15)],mediusmiddelfinger.
[007800 (298.15)],medicus<læcefinger>.
[007900 (298.15)],auricularisearfinger.
[008000 (298.16)],palmahandbred.
[008100 (298.16)],artuslið.
[008200 (298.16)],"latusside,laterama."
[008300 (298.17)],"costaribb,costaeoððecostasma ribba."
[008400 (298.17)],reneslendena.
[008500 (298.17)],"neruus<sinu>,neruima sina."
[008600 (298.18)],"uenaæddre,uenaema æddra."
[008700 (298.18)],"femurþeoh,femorama ðeona."
[008800 (299.1)],coxaþeoh.
[008900 (299.1)],clunishype.
[009000 (299.1)],"popleshamm,poplitesma."
[009100 (299.2)],"genucneow,genuama."
[009200 (299.2)],pulpalira.
[009300 (299.2)],suraspærlira.
[009400 (299.2)],"crussceanca,crurama."
[009500 (299.3)],tibiascina oððe scinban.
[009600 (299.3)],talusancleow.
[009700 (299.4)],"pesfot,pedesma."
[009800 (299.4)],"plantafortwylm,plantaeoððeplantasma."
[009900 (299.5)],"alloxta,allocesma."
[010000 (299.5)],ungulahof oððe clawu.
[010100 (299.6)],Patriarchaheahfæder.
[010200 (299.6)],prophetawitega.
[010300 (299.6)],apostolusapostol.
[010400 (299.7)],archiepiscipusercebisceop.
[010500 (299.7)],episcopusleodbisceop.
[010600 (299.8)],diocesisoððeparochiabisceoprice.
[010700 (299.8)],regnumrice.
[010800 (299.8)],abbasabbod oððe fæder.
[010900 (299.9)],presbitermæssepreost.
[011000 (299.9)],sacerdossacerd.
[011100 (299.10)],<clericus>preost oððe cleric.
[011200 (299.10)],diaconusoððeleuitadiacon.
[011300 (299.11)],<subdiaconus><underdiacon>.
[011400 (299.11)],archidiaconusercediacon.
[011500 (299.11)],monachusmunuc oððe anstandende.
[011600 (299.12)],monachaoððemonialismynecynu.
[011700 (299.13)],anachoritaancra.
[011800 (299.13)],eremitawestensetla.
[011900 (299.13)],nonnaarwyrþe wydewe oððe nunne.
[012000 (299.14)],cantorsangere.
[012100 (299.14)],cantrixsangestre.
