id,text
[000100 (1)],    Ðis syndon ðære healfan hide landgemæro æt Lytlanhamme.
[000200 (2)],    Ærest on Exanmuðan.
[000300 (2)],"    Ðonne up on stryem, be norðan Lydewicnæsse on ðone norðran mere."
[000400 (4)],    Up andlang riðan of ðone æwylm.
[000500 (4)],    Ðanone eastrihte to hafocys setle.
[000600 (5)],    Ðanone eastrihte to ðan hricgwege.
[000700 (6)],    Andlang ðæs hricgweges on ða ealdan dic.
[000800 (7)],    East andlang ðære dic of ðære wega gelæto be norðan ðam fulan lande.
[000900 (8)],    Ðanon norð on ðone grenan weg on auan ford.
[001000 (9)],    Of ðam fordan up andlang stryemes on ðone sele.
[001100 (10)],    Of ðam sele norð on ðone grenan weg to ðam slæde.
[001200 (11)],    East up andlang ðæs slædes to ðære pleginstowe.
[001300 (12)],    Ðonne to ðan herpaðe.
[001400 (12)],    Andlang ðæs herpaðes to fugelis beorhdune.
[001500 (13)],    Andlang ðære dune to fuhgeles beorhge.
[001600 (14)],    Fram ðam beorhge suð to ellewurðie.
[001700 (15)],    Ðanon to ðan broce.
[001800 (15)],    Adun ðonne andlang ðæs broces eft ut on sæ.
[001900 (17)],    Ðis is ðære healfan hyde landboc æt Littlanhamme ðe Eadweard kyng let gebocygean Ordgare his þegne on ece yrfe.
