id,text
[000100 (1)],    Ærest andlang hrigweges to æðelwoldes gemæro.
[000200 (2)],    Ðanon andlang weges innon ða dene.
[000300 (2)],    Syðan be ðan andheafdan ðæt cymð to Clife.
[000400 (3)],    Ðanon innan ðone gemærwyl andlang streames on ða dic to wudetunnincga gemæro.
[000500 (5)],    Andlang dic to tocan stanæ.
[000600 (5)],    Ðanon on ceattan broc to micghæma gemæra.
[000700 (6)],    Ðanon on ceattan mære to ælfflede gemære.
[000800 (7)],    Of ðam gemære eastaweardan æft on ceattan broc.
[000900 (8)],    Ðanon on ðone tunsteal easteweardne.
[001000 (9)],    Ðonne upp on ðone holan cumb.
[001100 (9)],    Of ðam holan wege ufweardan on ælfflede gemære.
[001200 (10)],    Be ælfflede gemære æft on hrigweg to Wulfmæres gemære.
[001300 (12)],    Ðis is ðara X hida boc æt Cliuæ ðe æðelred cing gebocode æðelwine his þægne on ece yrfe.
