id,text
[000100 (1)],"    Huru, ðæs behofaþ hæleþa æghwylc þæt he his sawle sið sylfa bewitige, hu þæt bið deoplic þonne se deað cymeð, asundrað þa sibbe, þa þe ær somud wæron, lic ond <sawle>."
[000200 (5)],"    Long bið siþþan þæt se gæst nimeð æt gode sylfum swa wite swa wuldor, swa him in worulde ær efne þæt eorðfæt ær geworhte."
[000300 (9)],"    Sceal se gæst cuman gehþum hremig, symle ymb seofon niht sawle findan þone lichoman þe heo ær longe wæg, þreo hund wintra, butan ær wyrce ece dryhten, ælmihtig god, ende worlde."
[000400 (15)],"    Cleopað þonne swa cearful caldan reorde, spriceð grimlice gæst to þam duste: Hwæt, <drug> þu dreorga, to hwon dreahtest þu me, eorþan fylnes eal forweornast, lames gelicnes."
[000500 (19)],"    Lyt þu geþohtes to won þinre sawle sið siþþan wurde, siþþan heo of lichoman læded wære."
[000600 (22)],"    Hwæt, wite þu me, werga."
[000700 (22)],"    Hwæt, þu huru wyrma gifl lyt geþohtes, hu þis is long hider, ond þe þurh engel ufan of roderum sawle onsende þurh his sylfes hond, meotud ælmihtig, of his mægenþrymme, ond þe þa gebohte blode þy halgan, ond þu me þy heardan hungre gebunde ond gehæftnadest helle witum."
[000800 (30)],    <Eardode> ic þe in innan.
[000900 (30)],"    No ic þe of meahte, flæsce bifongen, ond me firenlustas þine geþrungon."
[001000 (32)],    Þæt me þuhte ful oft þæt wære þritig þusend wintra to þinum deaðdæge.
[001100 (34)],"    Hwæt, ic uncres gedales bad earfoðlice."
[001200 (35)],    Nis nu se ende to god.
[001300 (36)],"    Wære þu þe wiste wlonc ond wines sæd, þrymful þunedest, ond ic ofþyrsted wæs godes lichoman, gæstes drinces."
[001400 (39)],"    Þær þu þonne hogode her on life, þenden ic þe in worulde wunian sceolde, þæt þu wære þurh flæsc ond þurh firenlustas <stronge> gestyred ond gestaþelad þurh mec, ond ic wæs gæst on þe from gode sended, næfre þu me swa heardra helle wita <ned> gearwode þurh þinra neoda lust."
[001500 (46)],"    Scealt þu nu hwæþre minra gescenta scome þrowian on þam miclan dæge, þonne monna cynn se ancenda ealle gegædrað."
[001600 (49)],"    Ne eart þu nu þon leofre nængum lifgendra, menn to gemæccan, ne medder ne fæder, ne nængum gesibbra, þonne se swearta hrefn, siþþan ic ana of þe ut siþade þurh þæs sylfes hond þe ic ær onsended wæs."
[001700 (54)],"    Ne magon þe nu heonan adon hyrste þa readan, ne gold ne sylfor ne þinra goda nan, ac her sculon abidan ban bireafod, besliten seonwum, ond þe þin sawl sceal minum unwillan oft gesecan, wemman mid wordum, swa þu worhtest to me."
[001800 (60)],"    Eart þu dumb ond deaf, ne sindan þine dreamas wiht."
[001900 (61)],"    Sceal ic þe nihtes seþeah nyde gesecan, synnum gesargad, ond eftsona from ðe hweorfan on honcred, þonne halege menn gode lifgendum lofsong doð, secan þa hamas þe þu me ær scrife, ond þa arleasan eardungstowe, ond þe sculon moldwyrmas monige ceowan, seonowum beslitan swearte wihte, gifre ond grædge."
[002000 (69)],"    Ne sindon þine geahþe wiht, þa þu her on moldan monnum eawdest."
[002100 (71)],"    Forþon þe wære selle swiþe micle þonne þe wæran ealle eorþan spede, butan þu hy gedælde dryhtne sylfum, þær þu wurde æt frumsceafte fugel oþþe fisc on sæ, oððe eorþan neat ætes tiolode, feldgongende feoh butan snyttro, ge on westenne wildra deora þæt grimmeste, þær swa god wolde, ge þeah þu wære wyrmcynna þæt wyrreste, þonne þu æfre on moldan mon gewurde, oþþe æfre fulwihte onfon sceolde."
[002200 (82)],"    Þonne þu for unc bu ondwyrdan scealt on þam miclan dæge, þonne eallum monnum beoð wunde onwrigene, þa þe in worulde ær firenfulle menn fyrn geworhton, ðonne wile dryhten sylf dæda gehyran, æt ealra monna gehwam muþes reorde wunde wiþerlean."
[002300 (88)],    Ac hwæt wilt þu þær on domdæge dryhtne secgan?
[002400 (90)],"    Þonne ne bið nænig to þæs lytel lið on lime geweaxen, þæt þu ne scyle for æghwylc anra onsundran ryht agieldan, ðonne reþe bið dryhten æt dome."
[002500 (93)],"    Ac hwæt do wit unc, þonne he unc hafað geedbyrded oþre siþe?"
[002600 (95)],"    Sculon wit þonne ætsomne siþþan brucan swylcra yrmþa, swa þu unc ær scrife."
[002700 (97)],"    Firenaþ þus þæt flæschord, sceal þonne feran on weg, secan hellegrund, nales heofondreamas, dædum gedrefed."
[002800 (99)],"    Ligeð dust þær hit wæs, ne mæg him ondsware ænige secgan, ne þær edringe ænge gehatan gæste geomrum, geoce oþþe frofre."
[002900 (103)],"    Biþ þæt heafod tohliden, honda tohleoþode, geaflas toginene, goman toslitene, seonwe beoð asogene, sweora bicowen; rib reafiað reþe wyrmas, drincað hloþum hra, heolfres þurstge."
[003000 (108)],    Bið seo tunge totogen on tyn healfe hungrum to hroþor.
[003100 (109)],    Forþon heo ne mæg horsclice wordum wrixlan wið þone wergan gæst.
[003200 (111)],"    Gifer hatte se wyrm, þam þa geaflas beoð nædle scearpran."
[003300 (112)],"    Se geneþeð to ærest ealra on þam eorðscræfe; he þa tungan totyhð ond þa toþas þurhsmyhð, ond to ætwelan oþrum gerymeð, ond þa <eagan> þurhiteð ufon on þæt heafod wyrmum to wiste, þonne biþ þæt werge lic acolad þæt he longe ær werede mid wædum."
[003400 (119)],"    Bið þonne wyrmes giefl, æt on eorþan."
[003500 (120)],    Þæt mæg æghwylcum men to gemyndum modsnotterra.
