id,text
[000100 (1)],    Ondlong þære ea Salowearpe in Colford.
[000200 (1)],    Of þæs in Nælesbroc.
[000300 (2)],    Ondlong þæs Sihtran in þone Ealdan Secgmor.
[000400 (2)],    Of þam onan betwenan acwudu & wulleleah.
[000500 (3)],    And swa æfre betwyx þam twam wudan in Alrabroce.
[000600 (4)],    Ondlong þæs in þone oðerne Colford.
[000700 (4)],    And swa eft on Saloworpan.
[000800 (6)],    Æt Colforda ondlang þæs streames.
[000900 (6)],    Ondlang<../images/tbar.gif>oð<../images/tbar.gif>hit cymeð þær Doferdæl & Saleworp togedere licgað.
[001000 (7)],    Ondlong þæs Doferdæles ongean stream to Wicforda.
[001100 (8)],    Sua ondlang þæs dices onbutan þone wudu.
[001200 (9)],<../images/tbar.gif>swa ondlang þæs Stræte ymb Collhill<../images/tbar.gif>sua on Salewearpan.
[001300 (10)],    Ond æt Hunigburnan twegen Weorþias.
[001400 (11)],    And XI æceras Earþlandes.
[001500 (11)],    And æt Heanleag IIII æceras.
[001600 (11)],    And æt Birneburnan<../images/tbar.gif>medwelande to Bærlægesice.
[001700 (12)],    And on Bradanmedewad XII æceras medlandes.
[001800 (13)],    On Wictune feorða dæl wudulandes.
[001900 (13)],    V hida to Wæresleage.
[002000 (14)],    Of þære stræte ðe sceot to Heortlabyrig on þa dic.
[002100 (15)],    Ondlang þæs on þone mor.
[002200 (15)],    Of þam ondlong geardes on þæt lipgeat.
[002300 (16)],    Of þam on Elmesetene gemæres.
[002400 (16)],    Ondlang þæs on Ombersetene gemæres.
[002500 (17)],    Ondlang þæs on þa Portstræt.
[002600 (17)],    Ondlang þæs on Hacedesstubbe.
[002700 (18)],    Of þæs on Cumbranwylle.
[002800 (18)],    Of þæs on fagan stane.
[002900 (18)],    Of þæs on æþelnoþescroft.
[003000 (19)],    Of þæs andlang þæs gemæres eft on þa dic.
