id,text
[000100 (1)],    Arest of pimpernwelle.
[000200 (1)],"    And þanen, to þare rede hane."
[000300 (1)],"    And þanen, to þare hwitendich."
[000400 (2)],"    And þanen andlang dich, to dungete ut þurch þane wde & þanen, to þan stanegan crundel & þanen to fildene lane uppende & þanen, to terrente & þanen anlang streames oð þanne ford."
[000500 (5)],    And þanen eft anlang herepaþes od littlen wde & þanne anlang þere fures one dat dich & þanen to tatanbeorge.
[000600 (7)],    And of þane berge anlang wic herepaþes to chircelford & of þanne forde.
[000700 (8)],    To bacging berghe & þanen on þane oþerne beoit.
[000800 (8)],    And þannen to horsedich & þannen on worres berg of þane beorge.
[000900 (10)],    Est on þone med ham suðewardne & þanen on þat beorhlem be westen cockes þorne.
[001000 (11)],    And þanen þiyres ouer chelesbergh & þanen wið norþen þanen graetem beorge & þanne of dune to pimpern.
[001100 (13)],    On þa burnestowe middewarde & þanen eft to pimpernwelle.
