id,text
[000100 (1)],    Offa bocad into <wirecestre>.
[000200 (1)],    Þis syndan þa landgemæru to wendlesclife.
[000300 (1)],    Ærest of ðam forda æt hleowede hlawe swa se broc sceot on nanes monnes land.
[000400 (2)],<../images/tbar.gif>swa on wirdene þanen on rahlinc þonen on dyrnes treow þonon on heanes pol.
[000500 (4)],    Þanan on ða ealdan dic to imman beorge.
[000600 (4)],    Þonan on hwætan mersc swa on suðbroc andlang broces on blacan mere.
[000700 (5)],    Swa on ða ealdan dic andlang dices on ane riðige of þære riðe on ane ealde dic.
[000800 (7)],    Of þære dice on tyrl andlang tyrl on mærbroc of þam broce on þone ealdan weg andlang weges up on Coccan burh of þære burhges gete on Hengestes heafod.
[000900 (9)],    Swa on<../images/tbar.gif>slæd to Cyppanhamme on ane riðe andlang riðes on þone herpað to hindehlypan þanon on scirwyllan andlang cumbes on fearnslæd.
[001000 (11)],    Þanan on watancumb þanon on wulfleage.
[001100 (12)],    Þanon on calfhealas andlang weges to finan mædwuum.
[001200 (12)],    And swa to weohles heale.
[001300 (13)],    And swa to Antan hlawe.
[001400 (13)],    And swa on pippan slæd & on herrihtes beorh & on hweogel weg to þan rahhege on heafoc wyllan andlang riðes on tyrl andlang tyrl onbutan þa mædewe.
[001500 (15)],    Swa on þone ford æt hleowede hlæwe.
