id,text
[000100 (1)],    Ðis is þæræ XV hida land boc æt bleodune.
[000200 (2)],    Ðis syndon þa landgemæro to Bleodunæ.
[000300 (2)],    Ærest on wel pill.
[000400 (3)],    Of wel pyllæ on smalan hlinc.
[000500 (3)],    Of smalan hlincæ on wæl wæg nyþæwerdnæ.
[000600 (4)],    Of well wæge on æsc wyllæ.
[000700 (4)],    Of æsc wyllæ on þa ealdan med dic.
[000800 (5)],    Of þære dic on færsc mærus west snocan.
[000900 (5)],    Of þam snocan on fulan mære eastweardne.
[001000 (6)],    Of þam mære on stod fald.
[001100 (6)],    Of þam faldæ on þa ealdan lanan nyþe wearde.
[001200 (7)],    Of þære lanan on sugga denescumb.
[001300 (8)],    Of þam cumbæ on cyric stædc.
[001400 (8)],    Of þam stæde on trindel lea.
[001500 (9)],    Of þam lea on wrostlan wyl.
[001600 (9)],    Of þam wyllæ on genesþorn.
[001700 (10)],    Of þam þorne on þa wærhroda.
[001800 (10)],    Of þam rodun on loxan wuda wyrtruman.
[001900 (11)],    Of wyrtruman on þiccan stanas.
[002000 (11)],    Of þam stanun on scypeladæs pyllæ.
[002100 (12)],    Of þam pyllæ on mer pyll.
[002200 (12)],    Of þam pyllæ on axan mid stream.
[002300 (13)],    Swa andlang streames eft on well pyll.
